Token,Cosine Similarity
laetus,0.98953235
accuso,0.988545
submergo,0.9718531
aduerto,0.99226034
audeo,0.9908818
uetus,0.9856497
cupio,0.9884503
rostratus,0.9749265
maximus,0.9584639
quantus,0.99268913
ualeo,0.9757914
laetitia,0.9822838
nuntius,0.9728348
affero,0.9841156
appareo,0.9767481
uacuus,0.99271923
profectio,0.9829974
opprimo,0.990258
custodia,0.98303425
ionia,0.95454454
prohibeo,0.97269917
tego,0.99477994
contraho,0.9667915
prusia,0.9555557
bithynia,0.9878174
legatus,0.9599612
littera,0.980832
increpo,0.9837429
tollendus,0.9592216
usquam,0.9877402
orbis,0.9897274
nisi,0.98409706
imperium,0.9850322
philippus,0.9454189
nabim,0.92906904
tertius,0.98832864
proximus,0.97973347
incendium,0.9881286
gradus,0.98084205
quando,0.969577
eumenes,0.9568175
uoluntarius,0.975435
motus,0.99246854
africanus,0.9835669
suspicio,0.9870284
talis,0.99245167
auerto,0.97810316
consuetudo,0.97841054
perpetuus,0.98394215
augo,0.95137143
honor,0.96503365
maiestas,0.9766931
exemplum,0.99097043
promereo,0.96316737
amicitia,0.98880124
regulus,0.99072814
hispania,0.97656393
masinissa,0.9774072
patrius,0.99086255
loco,0.9901938
expuldo,0.98041946
africus,0.97404945
quiuis,0.97730345
uel,0.9746202
t.,0.9902017
quinctio,0.9378249
condono,0.95428467
utor,0.9905323
stipendium,0.9810722
obses,0.98469734
reddo,0.993643
extra,0.9908323
dignitas,0.9656044
furor,0.9838203
fraus,0.98809415
aetolus,0.98266685
absumo,0.9863699
confirmor,0.90496373
roma,0.97543204
edoceo,0.9837893
quanto,0.9721033
spes,0.98645735
certus,0.99242854
sanctus,0.95688
firmus,0.9829396
decido,0.97683287
ephesum,0.9601372
mensis,0.9792387
terrestris,0.97026914
umquam,0.9869139
feliciter,0.9802324
tunc,0.98548055
fiducia,0.9864887
inflo,0.9870311
fretus,0.98952705
temptandus,0.9794663
modus,0.98484236
fortuna,0.9939321
notium,0.82521474
oppidum,0.98723316
colophonium,0.93674016
absum,0.98317075
ferme,0.9528373
subicio,0.9859416
oculus,0.9854082
nosco,0.989704
dubito,0.98583937
socia,0.97440135
gerendus,0.96134514
igitur,0.9627844
pariter,0.98756444
munitio,0.96381885
deducio,0.9473139
uinea,0.9750812
agger,0.9922835
murus,0.984136
iniungo,0.97049665
testudo,0.95352805
arietis,0.92689645
admoueo,0.9914665
malus,0.98978204
orator,0.96688795
imploro,0.98153436
equidem,0.973804
ecastor,0.8401438
chlamys,0.98203737
foras,0.91673726
pallium,0.9671754
segnis,0.99298096
diu,0.9910409
mora,0.9846534
offendo,0.9917759
opinor,0.97640365
bis,0.99129647
provoco,0.91229486
existimo,0.989555
adiuuo,0.985495
legio,0.97437704
obsetto,0.8453237
auxilium,0.9819113
incertus,0.9895078
alligo,0.9833811
insto,0.9896828
satis,0.9874362
iterum,0.9807417
possessio,0.97739935
eripio,0.9928919
desero,0.975873
trado,0.98739654
petendus,0.97640544
consumo,0.9855163
chium,0.9323895
traico,0.5302093
horreum,0.98422104
eo,0.9882208
onerarius,0.9523009
auersus,0.9777971
aquilo,0.97030526
erythra,0.9191847
frumentum,0.97402126
uinum,0.9889677
porto,0.98433024
retineo,0.99147
benigne,0.97885156
uasum,0.9470602
polliceor,0.98684084
teus,0.84803843
cursus,0.9943079
repens,0.9882348
quindecim,0.9769495
piraticus,0.9755384
celox,0.5639669
lembi,0.504073
chius,0.8667337
genus,0.9868747
uerto,0.99318385
celeritas,0.9775245
leuior,0.9859973
fabrefacio,0.9426915
nauigium,0.97985375
propior,0.987202
perfugio,0.9199542
ignarus,0.9878969
meta,0.98589677
acutus,0.9753053
cacumen,0.9922867
fundus,0.9732928
fastigo,0.9444107
continens,0.9685195
arta,0.9455817
semita,0.9601348
aditus,0.96508753
exedo,0.97246325
saxum,0.9953685
mulier,0.97183836
uestimentum,0.9485069
muliebris,0.9885192
uirilis,0.98466676
