Token,PRT
lycia,1.0193144137112884
patara,1.1088481333165017
caput,1.0089959882446293
gens,1.0195583498061667
societas,1.0121283717219667
adiungo,1.01103165542325
duo,1.0083184449462033
magnus,1.0090383459706587
res,1.0166046725765558
usus,1.0120442391011653
paco,1.018785316515283
insula,1.0090718462896082
suus,1.0161794374010757
terra,1.024191785913036
totus,1.0075917641709498
uis,1.030640662363468
incumbo,1.0140170320272222
unus,1.011785274151562
bellum,1.0074848488888264
aduersus,1.0248441953894638
antiochus,1.0171564812986453
cura,1.006942816443476
cilicium,1.1043015404074246
comparo,1.0203119558928293
intercludo,1.0237630548398466
coniungo,1.0117889962533473
moueo,1.0077169207830095
placeo,1.0184057302415928
tamen,1.0107992724411479
eueho,1.0202902386415797
ad,1.0102109656064235
infero,1.020491686113767
terror,1.0185162745598466
c.,1.1395069449462971
liuius,1.029518076133652
quinqueremes,1.1297971145661614
quattuor,1.0128869290547557
quadriremis,1.166003157765834
rhodium,1.017065530015444
mitto,1.0183587499908953
rhodus,1.0369138301522773
prior,1.0117651996812953
iussus,1.0159466509223305
adeo,1.0172753282651923
communico,1.0603459728417906
consilium,1.0152120090827539
ciuitas,1.0412065353688844
praeteruehor,1.092104557396428
miletus,1.0422644374161716
cnidus,1.0866693995518009
cous,1.2203624568765234
imperatum,1.0432356117014745
enixe,1.0868516547244302
uenio,1.0146531028136319
simul,1.019975008289432
expono,1.0121607341470413
consulo,1.010625861930418
egomet,1.0734063716279898
approbo,1.0343797839526154
cunctus,1.0120867920965708
habeo,1.0068741667753927
adsumptus,1.0254612697916152
tres,1.0089837306550293
nauigo,1.008870635068582
primo,1.02538299031494
secundus,1.0310229629339203
uentus,1.0112489067597958
fero,1.0061117337552108
spero,1.0119924110895857
subito,1.0084742726660045
aliquis,1.0154695352772007
postquam,1.018803505168462
circumago,1.0302723741764512
uolo,1.0110429270391594
coepio,1.0120978430293073
peruinco,1.079246429758282
quidem,1.0447892918104944
remus,1.0150212376105872
teneo,1.010512763123246
circa,1.0235348364018648
ante,1.3088034209903872
ostium,1.026637400401789
salum,1.0228682522170294
sto,1.013280893284662
aspero,1.0361660976894973
nox,1.007920639091678
moenia,1.011582552502792
parum,1.0245884629783097
mille,1.0149705165054757
spatium,1.007428828774732
inde,1.0247610652247103
disto,1.0064663294344989
peto,1.005396965186878
ab,1.0248306106982092
maritimus,1.0220733194292864
altus,1.010112676958601
insuper,1.040548041789092
inmineo,1.031177268196615
rupes,1.0052263066200942
celeriter,1.028518286356231
oppidanus,1.0172206811149715
regia,1.0191003070442815
miles,1.0129364024563015
praesidium,1.0242868303208932
capio,1.008028191981085
quamquam,1.0276701699618516
iniquus,1.0188824539246601
atque,1.0109647620316484
difficilis,1.0119869783074333
exitus,1.0110886862880555
locus,1.0106304886853852
auxiliar,1.0534523651575414
expeditus,1.0282341860390432
