Token,Cosine Similarity
creatura,0.790053
festino,0.9800784
mater,0.9868866
capio,0.9864811
obtineo,0.96142745
boreus,0.93470913
inlido,0.9369955
exercitus,0.93851674
terror,0.98903537
comprehendo,0.9772613
decretum,0.95338655
gehenna,0.8527911
primoris,0.9582858
antiquus,0.9778941
uber,0.98062646
refrigero,0.9484758
suadeo,0.9870079
uarius,0.9817345
tuba,0.97342265
leo,0.8810767
tenebrae,0.9442902
summitto,0.98043275
tremesco,0.95889854
adclamo,0.9488998
etiam,0.98772204
diu,0.98910314
suffero,0.94301033
adgnosco,0.8643532
circa,0.9818351
persevero,0.95773256
conclamo,0.9592671
ululo,0.9119399
spatium,0.9901527
lacto,0.96367097
cremo,0.98388743
flamma,0.9928377
tango,0.98101467
immo,0.97496545
fleo,0.98279405
ardor,0.9893702
liquesco,0.9754043
fulmen,0.9844904
ueo,0.98312956
ira,0.98595536
occupo,0.9885763
nauticus,0.94742954
puppis,0.98567533
partio,0.95042425
seruo,0.98247814
fabrica,0.9643073
ciuitas,0.9651766
anastasis,0.61360204
uociferor,0.96389806
deuotus,0.8787701
incorruptus,0.9671131
gemitus,0.987827
robustus,0.93820477
martyrium,0.8406105
comparo,0.9522755
uectigalis,0.9517398
