Lemma,APD
enodo,0.45528603
aquor,0.45527455
expello,0.45524
leuitas,0.4552159
pinguis,0.45512778
imus,0.4551112
exercitus,0.4550907
fragilis,0.45507577
nouo,0.4550552
immortalitas,0.45505315
commentarius,0.45503452
populo,0.4550141
porrigo,0.45489252
procreo,0.45486197
defensor,0.4548493
conpleo,0.45480958
diuinus,0.45480627
triduum,0.4547362
superius,0.4547355
insipiens,0.45469847
pascor,0.45467186
silus,0.45466882
garrio,0.45457718
laetor,0.45454094
requiesco,0.45452845
sitio,0.4544911
fulcio,0.45448622
pullo,0.45448396
lacus,0.4544546
assiduus,0.45441678
aeque,0.4544135
libertas,0.454388
consequentia,0.45437703
funditus,0.45436797
dissensio,0.454363
comminuo,0.45435363
saltem,0.45434415
interrogatio,0.4543212
denuo,0.45428562
exagito,0.4542246
protero,0.4541597
innumerabilis,0.454129
diligentia,0.45412287
meditatio,0.45410725
antecedo,0.4540457
lepidus,0.45403224
nundinus,0.45400375
curia,0.45397812
infamia,0.45388186
uox,0.4538489
adsideo,0.45384318
annona,0.45380878
exhaurio,0.45376652
immisceo,0.4537439
nisus,0.45371294
scelestus,0.45364225
nocturnus,0.45362586
plaudo,0.4535309
aurum,0.45352754
promulgo,0.45348042
passus,0.45345804
adpello,0.45344225
angustus,0.45342088
paulisper,0.45341647
remetior,0.45339322
lorum,0.4533926
conquiro,0.45335513
spurius,0.4533111
mare,0.4533042
arx,0.45328277
pallium,0.45327786
assidue,0.453245
epulum,0.45321682
urbs,0.45320323
librarius,0.45313013
membrum,0.45308554
aemulus,0.4530781
accerso,0.4530237
olfacio,0.4530135
concors,0.4528916
antiquo,0.45284107
reseco,0.4527531
concresco,0.45272028
suppleo,0.4527143
exsecror,0.4527092
incommodus,0.45270783
sublimus,0.4526985
agna,0.45267317
coeo,0.45264217
arbor,0.45262313
mons,0.45261765
contexo,0.45261335
uindex,0.45260864
particeps,0.45258597
foramen,0.4525269
maculo,0.45252246
tellus,0.4524555
amicitia,0.45240793
debello,0.45238942
enascor,0.4523846
inflammo,0.4523548
censorius,0.4523187
regulus,0.4522305
occultum,0.45222375
liquor,0.45221353
afflicto,0.4521889
lasso,0.45217955
administratio,0.45217294
quasso,0.45216468
recognosco,0.45215374
aliunde,0.452115
februarius,0.45209575
refuto,0.45209175
ilicet,0.45208156
scorpio,0.4520688
flumen,0.4520021
herba,0.45197397
societas,0.45185703
gutta,0.4518094
lorico,0.45171562
debilis,0.45169058
fulgeo,0.45166504
auitus,0.4516476
puerilis,0.45161504
nimium,0.45161295
classis,0.45161203
supplex,0.45159563
redarguo,0.45157897
fetus,0.45156646
repens,0.45155197
sebum,0.4515369
malignus,0.4514912
absurdus,0.45144123
perimo,0.45142558
sacerdotium,0.4514104
periurus,0.45139858
tento,0.45138854
succenseo,0.45138478
immutatio,0.4513844
abduco,0.45133647
sollemnis,0.45132524
ubique,0.45128065
ignio,0.45111284
repudio,0.45111072
tigris,0.4510777
simulatio,0.45107448
conpono,0.45105046
praecipue,0.451046
deuotus,0.4510226
obses,0.45099187
obruo,0.45098642
laudatio,0.4509567
lacrimo,0.45093465
suppedito,0.45087785
incredibilis,0.45087752
ira,0.450874
tener,0.45084268
clarissimus,0.45081493
inpleo,0.4507731
lusus,0.45076823
consensus,0.45074472
seius,0.45068333
amplio,0.45061016
astrum,0.4505581
laxus,0.45054245
quoties,0.45050576
hiems,0.4504956
excoquo,0.450471
paruum,0.45045498
propinquus,0.4504488
secreto,0.45040855
ubicumque,0.4503417
bucca,0.45033765
ursus,0.4502648
charta,0.45023817
permisceo,0.45016587
male,0.45011222
gubernator,0.45011202
crassus,0.4500744
seria,0.4500322
delico,0.4500012
conquaestus,0.4499981
apparatus,0.4499755
limen,0.4499744
ficus,0.44993258
columna,0.44992995
statio,0.4499245
luscus,0.44990587
orbis,0.449823
apto,0.4498227
decoquo,0.4498172
expio,0.44981715
noxius,0.44976762
respiro,0.44969922
domicilium,0.44967064
corruo,0.44959548
praenuntio,0.4495888
demereo,0.44957706
iuba,0.44955713
taurinus,0.44955507
minutus,0.4495493
iter,0.44948483
ramus,0.44946933
communiter,0.44943443
denuntio,0.44942668
exprobro,0.4494046
trepido,0.44933575
domesticus,0.44927752
adulatio,0.4492405
seruo,0.44923198
animal,0.44922155
distribuo,0.44919577
fuscus,0.4491864
extollo,0.4490447
murus,0.44902837
barbara,0.4490237
accusator,0.4490192
affirmo,0.44901338
aureolus,0.4489841
illinc,0.4489642
commendatio,0.44895244
profundum,0.44889185
scientia,0.4488743
adigo,0.44883218
collecta,0.4488185
presso,0.44880986
coepto,0.4487623
pullus,0.44873115
denso,0.44859177
fumus,0.4485674
adiuuo,0.44854584
regnum,0.44854146
otiosus,0.4484788
concinno,0.44842017
exsilio,0.44839045
quaerito,0.44836396
adito,0.44835946
censor,0.44834533
callidus,0.44834197
summoueo,0.44833484
obseruo,0.44832477
uereor,0.44821298
aggero,0.44817114
abiicio,0.4480273
atrox,0.44797328
praeterquam,0.44797325
balo,0.44797024
letum,0.44796637
impetus,0.44793764
patrocinium,0.44792438
atqui,0.44792277
gustus,0.44789383
percurro,0.4478232
anceps,0.44781727
flagellum,0.4477859
accusatio,0.44777215
intereo,0.44775453
medicinus,0.44768846
stupeo,0.44768712
quandoquidem,0.44762546
inpedio,0.44761813
passer,0.4476047
subiungo,0.44759855
liberi,0.44758043
praelego,0.44757658
copiosus,0.4475357
calleo,0.4475311
municipalis,0.4474923
comito,0.4474709
margarita,0.447451
renuntio,0.44744536
erumpo,0.44741547
pertraho,0.44740298
senatus,0.44739085
oportet,0.4473842
oblecto,0.44738373
interpello,0.44735906
pondero,0.44734555
facundus,0.4472889
stips,0.4472729
auguro,0.44724613
sublimitas,0.44718504
frumentum,0.44717988
locuples,0.44717452
ter,0.4471639
primordium,0.44711012
exhortor,0.44710582
machinor,0.4470478
pictor,0.4470398
instructus,0.44703892
magnopere,0.4470225
fragro,0.44701213
nicostratus,0.447002
interea,0.44697928
pico,0.44696316
secedo,0.4469611
obsum,0.4469386
alea,0.44689995
ortus,0.44688076
retardo,0.4468768
geminus,0.44686192
potio,0.44685346
farcio,0.4468461
renascor,0.44684166
emano,0.44681302
credibilis,0.44681048
innascor,0.44680712
quamdiu,0.4467793
aspergo,0.446778
cadus,0.44677722
rite,0.44674924
tunica,0.44674274
rex,0.44672796
grandio,0.4466742
homicidium,0.4465428
pecunia,0.44650832
emineo,0.4464834
stipulor,0.44644073
sector,0.4464298
praeteritum,0.4464103
intus,0.4464052
amnis,0.44636583
impingo,0.44635496
petronius,0.44634438
postulatio,0.44633648
gesto,0.44632292
comis,0.44628736
circus,0.44628242
aprilis,0.4462785
impar,0.4462371
lente,0.44619095
uestio,0.44612962
rima,0.44612727
celeritas,0.4460919
instar,0.4460587
flagro,0.44604734
commotio,0.44603953
electrum,0.44602355
haedus,0.44601774
claudus,0.44600046
cottidie,0.44595644
utinam,0.44591114
fauonius,0.44590658
proconsul,0.4457477
iudicatum,0.44571373
tetricus,0.4456758
ambio,0.44567424
territorium,0.445636
parento,0.44562408
agrestis,0.44560593
obsero,0.44560128
sapor,0.4455876
effugio,0.44554505
agmen,0.4455253
palus,0.44551212
adhaereo,0.44550657
rhetor,0.44549295
complexus,0.44542912
cultor,0.4453608
cena,0.44529718
eleuo,0.44524625
lucror,0.4452373
remunero,0.44521716
occidens,0.44521
oppidum,0.44520906
clamor,0.4451684
nonnumquam,0.4451377
iners,0.44513154
maternus,0.4451141
purgatio,0.44510487
huiusmodi,0.4451042
retundo,0.44504526
cohibeo,0.444883
detestor,0.44484746
bellicus,0.44483098
fluctus,0.44479656
ascisco,0.44477537
alternus,0.4447378
regero,0.44473153
timidus,0.44473004
uincio,0.4447063
libro,0.44467717
diuino,0.44467387
benignus,0.44466978
ua,0.4446546
triumphus,0.4445858
conligo,0.44455636
restringo,0.44453868
imbuo,0.44453403
confingo,0.444534
pusillus,0.44450578
incommodum,0.44449803
saepes,0.44448295
geta,0.44447568
incorruptus,0.44446146
ara,0.44443008
coniecto,0.4444066
peroro,0.44440284
tumultus,0.444379
circumscribo,0.44437426
mentio,0.44436562
uerso,0.44434446
praeco,0.4442463
ripa,0.44412875
officio,0.44409013
dissentio,0.44407928
praesentio,0.4440639
spectaculum,0.44402444
meretrix,0.44401094
exsulto,0.4439836
constringo,0.44397926
ratis,0.44395828
abnego,0.4438825
dulciter,0.4438809
facinus,0.44385234
incutio,0.44383317
cotidie,0.4438112
insolens,0.44373044
nemus,0.4437294
liceo,0.44369644
stipula,0.44369337
deterreo,0.44366753
uagio,0.44360352
maritus,0.44349945
macero,0.4434876
sacrilegus,0.44348633
periculosus,0.4434646
imitatio,0.4434638
opulentus,0.4434633
excellens,0.44345078
abundantia,0.44343266
fallax,0.4433953
imperium,0.443306
malefacio,0.4432566
cruor,0.4432171
portus,0.44321394
deliberatio,0.44307965
abdico,0.4430707
temere,0.44304177
rhetoricus,0.44303048
alterno,0.44302744
imum,0.4429926
excurro,0.442983
officina,0.44283298
suburbanus,0.44283053
filix,0.4428032
pecu,0.44276628
alleuo,0.44275624
faber,0.44273302
medicina,0.44271976
solutio,0.44271407
calamitas,0.4426942
facetus,0.4426721
introeo,0.4426681
bibliotheca,0.44257605
causor,0.44251978
porricio,0.4425179
misero,0.4425118
umbro,0.4424601
furo,0.44245568
uelo,0.4424486
compenso,0.44241348
testamentum,0.44239852
superstitio,0.4423931
conuerto,0.4422453
tondeo,0.44224513
caleo,0.4422029
arma,0.44217592
aestuo,0.44217128
bellor,0.44214165
imploro,0.44211203
inhaereo,0.44208765
matrona,0.44208023
hostilis,0.4420802
grammaticus,0.44202095
arrigo,0.44197485
expositio,0.4419359
caurus,0.44193497
deploro,0.44190893
coerceo,0.4419003
infestus,0.44183427
praepositio,0.4418335
influo,0.44179177
montanus,0.44174877
consido,0.44174746
stabilis,0.44172058
separatim,0.44165492
consimilis,0.44161597
quocirca,0.4416056
arrogo,0.4415721
sedulo,0.4415265
dubium,0.44148514
prandeo,0.44142145
accelero,0.44142002
miserabilis,0.4414193
migro,0.44140252
bos,0.4413188
plebeius,0.4412497
horreo,0.44120213
deposco,0.44119745
proprie,0.4411695
commutatio,0.44113815
succendo,0.44110876
oppugno,0.44109488
missio,0.4410948
rutilus,0.44094896
latitudo,0.44094506
condono,0.4408797
aura,0.4408749
fas,0.44084448
inutilis,0.4408268
xuiii,0.44079092
fraternus,0.44076893
luxurio,0.44075948
incumbo,0.44070312
hostis,0.44068182
hymenaeus,0.4406509
praefectus,0.44061542
inludo,0.4405336
aliquantum,0.44045395
auis,0.44044554
lepor,0.44031227
mergo,0.4402821
proscribo,0.44025847
ales,0.440191
munero,0.4401845
refello,0.44018117
interrumpo,0.44015956
capsa,0.44012275
conspectus,0.44008374
amplexus,0.4400575
degener,0.43995795
serius,0.43991107
honestas,0.43990135
sumen,0.43990126
litigo,0.43979934
desuper,0.43979052
edoceo,0.43976983
linquo,0.43976763
fessus,0.43974394
laqueus,0.4396604
pristinus,0.43965068
quater,0.43962675
placidus,0.43962646
abigo,0.43954858
draco,0.43954384
capillus,0.4395365
dispicio,0.43952316
nugae,0.4395225
masculus,0.43939492
reflecto,0.43938896
aeternitas,0.43938377
calculus,0.43937182
deditus,0.43933466
adnitor,0.43932423
conitor,0.43923882
famulus,0.43922517
fluctuo,0.43918285
inuidus,0.43918046
paululum,0.43916687
insulto,0.43914697
tertio,0.4391199
temno,0.43903095
paean,0.43902335
inspecto,0.4389645
sarcina,0.43894187
discepto,0.4389017
alludo,0.4388532
prosterno,0.43880442
defleo,0.43874553
pubes,0.43872896
perula,0.4387183
neue,0.4387113
matrimonium,0.43868038
inuideo,0.43866742
infigo,0.43866497
parturio,0.43866357
accessio,0.43858117
immoderatus,0.43857247
argenteus,0.4385016
theatrum,0.43845442
proelium,0.4384494
ambitiosus,0.4384407
surdus,0.4384406
impunitus,0.43843427
mansuetudo,0.4383874
polus,0.43837863
placatus,0.43837386
ueneo,0.43835917
coemo,0.43832347
unguis,0.43830746
proclamo,0.43826354
absumo,0.43825334
querela,0.43819955
porcus,0.43819505
pertineo,0.438069
assisto,0.4380672
opifex,0.43800992
adfligo,0.43798712
aegre,0.4379747
confinis,0.4379127
septem,0.4378663
insumo,0.43786412
persono,0.43773314
exceptio,0.4377248
cubitum,0.4377236
claudianus,0.43768984
conspiro,0.43763375
miseror,0.43758336
aduersor,0.4374675
relaxo,0.43741304
pilus,0.4373938
exhortatio,0.43739086
hibernus,0.43738133
pluo,0.43737236
doto,0.43736422
saepio,0.43735537
exopto,0.43727946
sacrosanctus,0.43727437
aedificium,0.4372682
hydrus,0.43723625
nix,0.43721044
depromo,0.43719214
centurio,0.43717462
persuasio,0.43711296
perceptio,0.4370639
maleficus,0.4370594
spissus,0.4370305
ternus,0.43699545
coma,0.43694168
exedo,0.4369326
demeto,0.43691474
absisto,0.43691093
intento,0.43689463
socio,0.43687263
paganus,0.43683314
crepo,0.43682647
intactus,0.43680638
ulcus,0.43678105
acies,0.43673912
emorior,0.43671525
luno,0.43666068
abhinc,0.43665153
salto,0.43665025
impensa,0.43659595
resero,0.43655315
perlego,0.4364626
uncus,0.43633184
manceps,0.4362952
cruentus,0.43627074
refundo,0.43624848
pedico,0.4362251
furiosus,0.4361992
ulterior,0.4361947
hortus,0.43617493
infectus,0.4361053
cetus,0.43603864
hilaris,0.43586445
passim,0.435816
admodum,0.43578717
ueto,0.4357784
meta,0.43574455
progigno,0.4357442
zona,0.43564805
edico,0.4356458
sollicito,0.43563175
delenio,0.43562612
abutor,0.435615
heres,0.43557736
foras,0.43556988
uictor,0.43556625
compar,0.4354898
dormito,0.43546283
capto,0.4354213
contundo,0.43539894
poculum,0.435366
bellum,0.43531787
contamino,0.43530864
raro,0.43520597
rigor,0.4351694
uirgo,0.43512973
praedium,0.43511808
scaena,0.43511745
reparo,0.43509367
immolo,0.43507332
salutatio,0.43502727
nympha,0.43502426
liquidus,0.43501467
largus,0.43494388
uulgo,0.43493778
robustus,0.43488953
grator,0.43485397
perfidus,0.4348373
humidus,0.43481353
caducus,0.43468085
expeditus,0.43465325
scelero,0.43463418
centesimus,0.43453234
prouideo,0.43446523
dispar,0.43444538
turbidus,0.43435138
cohaereo,0.4343256
eluceo,0.434236
cognatus,0.43423396
infamo,0.4342239
heus,0.43414393
quapropter,0.43410403
recepto,0.43406218
satur,0.4340205
fatuus,0.4340105
absorbeo,0.43400902
lapso,0.4340067
obnoxius,0.4339937
metor,0.43390125
permultus,0.43390092
adfecto,0.43388975
uenero,0.4338378
disertus,0.43377045
gena,0.43376637
defluo,0.4336809
incubo,0.4336303
clausula,0.4335518
nenia,0.43354315
apprehendo,0.43354145
usura,0.4335302
exilio,0.4334714
praesideo,0.4334641
hebenus,0.43345383
petulans,0.43337795
facile,0.43334588
propensus,0.43331036
perscrutor,0.43330348
ictus,0.43325546
deripio,0.43325177
angulus,0.43324527
crinis,0.43324098
lamento,0.43322426
effodio,0.43322414
aula,0.4331833
detrecto,0.43307588
theodorus,0.43307552
firmitas,0.43305925
bini,0.43305087
nauo,0.43301758
portendo,0.43299806
derigo,0.4329809
subsido,0.43291396
adscribo,0.4328939
refigo,0.43287343
adumbro,0.43283826
iussum,0.43281928
caelestes,0.43281868
fulgo,0.43281263
mansuesco,0.43278348
promiscuus,0.43277133
margo,0.43274125
heros,0.43272817
effluo,0.43272114
transgredior,0.4326354
tabeo,0.4326321
occulte,0.43262407
solitum,0.43262354
celer,0.43251672
tabella,0.43246672
tabesco,0.4324495
uentus,0.4324133
argentarius,0.4323841
heu,0.43236357
erogo,0.43231755
theodotus,0.43230042
adlego,0.4322281
mutabilis,0.43222445
cognomino,0.43222427
curriculum,0.43219456
centenus,0.43216774
exsoluo,0.4321492
iocus,0.43214148
praecox,0.43211848
innitor,0.43206996
benignitas,0.43204555
diligenter,0.43203154
exordior,0.43202263
scite,0.4320044
stercus,0.43198684
uomo,0.43196267
refugio,0.43196103
incolumis,0.43193495
caper,0.43192345
inopia,0.43186218
impune,0.43182915
commemoratio,0.4318027
feles,0.43178743
compes,0.43178397
regia,0.43152076
pertimesco,0.43152055
paueo,0.43148997
osculor,0.43144563
rubus,0.43143928
polliceor,0.43141448
proseco,0.43140298
inno,0.43138325
gallina,0.431349
negligo,0.43134105
eluo,0.4312984
assuesco,0.4312575
flagito,0.4312285
tineo,0.43120623
exin,0.43111706
fallacia,0.43111426
ementior,0.4311055
macto,0.43108797
mitigo,0.43107834
percello,0.43105978
reuinco,0.43097702
freno,0.4309715
compendium,0.43086398
mensuro,0.43083522
adrideo,0.4308319
inundo,0.43078598
circumspicio,0.43077886
perinde,0.4307734
usquam,0.4307025
praefigo,0.43069994
uncia,0.43068138
discrepo,0.4306648
sicco,0.43063718
insula,0.43062264
uicis,0.4305253
austerus,0.43047827
properus,0.43035764
thus,0.43033358
diues,0.4303139
ueneror,0.43029416
infidus,0.4302594
milia,0.43025246
coniuro,0.43023574
periclitor,0.43022653
lacteo,0.430119
duodecim,0.43006232
ciuis,0.42994252
intemperans,0.42993414
arcesso,0.4299203
inlicio,0.42991102
atrium,0.42987502
lapsus,0.4298509
afflictus,0.42981496
afflo,0.42981076
aemulatio,0.42978024
foueo,0.42977998
diruo,0.42977366
arrideo,0.4297473
succurro,0.42973793
odiosus,0.4296559
uultus,0.42961058
euinco,0.4295373
sagittarius,0.4295333
citius,0.42945233
mulco,0.4293854
defectio,0.42928472
moderatio,0.4292694
uarus,0.42926392
uitium,0.42926353
obtundo,0.42919984
serua,0.4291613
distributio,0.42912906
defundo,0.4290524
inrito,0.42904338
ingeniosus,0.4290358
niteo,0.4289849
uenerius,0.42895967
inruo,0.42895263
probitas,0.42890838
intutus,0.4288743
nexus,0.42884445
propino,0.42882934
caeruleus,0.42882302
canna,0.42881274
auerto,0.42874885
reticeo,0.428729
echo,0.42872536
respublica,0.42863545
iactus,0.42859727
rumor,0.428574
demiror,0.4285398
tibia,0.42852473
adsisto,0.42850178
uisito,0.42843804
intercessio,0.42841092
ridiculus,0.42838
faueo,0.4283083
confligo,0.42821392
submoueo,0.42817658
suauis,0.42817548
insidio,0.4281185
decutio,0.4281117
marito,0.42809692
misere,0.42808768
ascensus,0.42806292
muliebris,0.42804712
pellis,0.4280244
eques,0.4280157
poeticus,0.4279566
lampas,0.4279034
sagus,0.42785284
respuo,0.4278161
partior,0.42780462
togatus,0.42780074
pomum,0.42777407
syrus,0.42772892
equester,0.42767596
edisco,0.42763987
hio,0.42763218
deprecatio,0.42762837
trepidus,0.42760113
trudo,0.42758885
disiungo,0.42758474
abrogo,0.4275722
ambiguus,0.4275303
cateno,0.42750746
protraho,0.42749885
mirificus,0.42748946
pictura,0.4274781
diurnus,0.42743972
membrana,0.4274233
excelsum,0.4273527
superfundo,0.42731234
spons,0.4273117
scholasticus,0.4273081
apis,0.4273038
intercipio,0.42727706
redux,0.4272616
quatio,0.4272306
syllaba,0.42707613
fenero,0.42707345
pila,0.42707112
depingo,0.42706683
grauo,0.42706066
mola,0.42698485
progressus,0.42697355
alumnus,0.42697176
phaselus,0.42694876
refectio,0.4267494
coquus,0.42674804
confluo,0.4266846
strepo,0.42667255
inpello,0.42663816
eneruo,0.42663383
obuio,0.42662796
furio,0.42662337
decanto,0.42655748
arceo,0.42654943
far,0.42652383
inbuo,0.42652246
quaestus,0.42651078
ceu,0.42642042
intestinus,0.4263483
refoueo,0.42634457
scriba,0.4263336
rapina,0.42628562
recreo,0.426284
caecitas,0.4262597
serenus,0.42623737
temperantia,0.42621782
inops,0.42621174
locum,0.42617524
peregrinor,0.4261012
dimoueo,0.42599583
inclytus,0.42597434
persto,0.42592433
cliens,0.42589286
transfundo,0.42583737
carino,0.42583415
stipendium,0.42582816
flatus,0.4258022
aspecto,0.4257913
substituo,0.425779
intericio,0.42577013
gemma,0.4257318
aurelius,0.4257025
aegroto,0.42562497
grassor,0.4255956
indigenus,0.42558363
famosus,0.4255428
languidus,0.4255131
lepus,0.42549863
exstruo,0.42545247
ambigo,0.4254261
nurus,0.42537513
horrendum,0.42531574
costa,0.4252646
argutus,0.42524242
sagax,0.4251742
luteus,0.42516553
frequento,0.42514414
orbus,0.4251028
conqueror,0.4250977
cooperio,0.42502743
antepono,0.42498934
fosso,0.42493567
inseruio,0.4249182
monetarius,0.42491534
nanciscor,0.42491302
pratum,0.42483425
formosus,0.4248258
submitto,0.4248017
tumulus,0.42475268
auersus,0.42473277
inrideo,0.42470247
spumo,0.42467085
abripio,0.42464152
scorpius,0.42461407
succido,0.42460036
immergo,0.42457914
inuiso,0.4245763
pignero,0.4245633
eloquentia,0.42452413
pix,0.42450696
reporto,0.42449725
saccus,0.42446545
coarguo,0.42443565
eludo,0.42442286
anguis,0.42440882
tinguo,0.42440724
successus,0.42436147
hiberno,0.42430124
mutilo,0.42429745
torrens,0.42427707
aeuus,0.4242692
adiuro,0.42426664
perstringo,0.42424923
congredior,0.4242455
congressus,0.42423698
hesternus,0.42423505
litus,0.42422923
commeo,0.42420182
pridem,0.42408818
uates,0.42407575
inlustro,0.42405286
concieo,0.42403823
cereus,0.42399496
incultus,0.423975
tergeo,0.42389
tunus,0.42388362
cautio,0.4238726
alternis,0.42386308
subscriptio,0.42380193
decumanus,0.42379674
calumnior,0.4237868
dictator,0.42376536
odoro,0.4237314
retexo,0.4237201
ambitio,0.423692
palla,0.42367136
seditio,0.42364144
rogus,0.42356184
semoueo,0.42354438
algeo,0.4234576
quadriga,0.4233875
globus,0.42331523
iniuriosus,0.42330852
commereo,0.42329794
sterilis,0.42326093
porticus,0.4232407
nutrix,0.42320406
frustro,0.42318106
fabrica,0.42317066
quattuor,0.42316768
aemulor,0.42314163
familiaritas,0.42308167
senesco,0.42306525
dulcedo,0.4230379
sallo,0.4230183
coniunx,0.423014
altum,0.42301393
conparo,0.4230097
uniuersum,0.42300728
mammo,0.42300358
magisterium,0.42299002
ferme,0.42288592
iuuo,0.42281097
coetus,0.422809
paeniteo,0.4228025
nouissimus,0.4227663
eminens,0.42274868
capra,0.42266452
uendo,0.4226365
filum,0.4226146
proculus,0.4226075
sparta,0.42259696
utrimque,0.42259103
trabea,0.4225636
crudus,0.4225111
fuse,0.4225024
iulianus,0.42245862
adrogo,0.422438
coeptum,0.4223549
pilum,0.42234784
penetro,0.42234296
peruro,0.42230693
castra,0.42230377
cardo,0.42229208
lubrico,0.42229116
leuo,0.42228684
scrutor,0.42223874
capesso,0.42218688
luctor,0.42217088
refrigero,0.42211962
cremo,0.4220974
debilitas,0.4220827
asinus,0.42205796
desperatio,0.42203695
contego,0.4220318
fatalis,0.42201635
marceo,0.42198765
undecimus,0.42195526
suppeto,0.42190963
adsto,0.4218461
prehendo,0.42182782
stillo,0.42178518
effor,0.4217763
diiudico,0.42174986
sopio,0.42174783
fremo,0.42173424
erilis,0.4217205
subito,0.4217059
meridies,0.4216813
libertus,0.42165428
adpeto,0.42159635
expolio,0.42151827
imperito,0.42150652
taeter,0.42141923
confugio,0.42136446
armentum,0.42133707
industrius,0.42131636
conseruo,0.42126408
intercido,0.42125943
escendo,0.42125523
conuello,0.42117155
uindico,0.42114606
semita,0.4211088
irriguus,0.4211035
hariolus,0.4211015
aberro,0.42109814
redundo,0.42103618
inserto,0.42102167
blande,0.4209424
modulus,0.42092907
penna,0.4209212
successio,0.42091665
perfundo,0.420845
incuruo,0.4208237
temeritas,0.42077246
gnarus,0.42073542
compos,0.42069754
rixor,0.4206573
epulor,0.420576
luculentus,0.42050776
uarius,0.42048225
ebrius,0.4203822
deuoro,0.42036462
trimus,0.42028913
comprehensio,0.42028505
bibulus,0.4202714
animosus,0.42022285
cratera,0.42014366
astringo,0.42013285
affectatio,0.4201309
uniuersus,0.42010325
nato,0.42004174
hosticus,0.42002127
eunuchus,0.42001235
adopto,0.4200101
spuma,0.41998193
fel,0.41993853
denarius,0.41987997
praeceptio,0.41987187
rescisco,0.41982687
inmaneo,0.41978595
expando,0.4197682
aerius,0.4197591
uoluntas,0.41972446
stola,0.41972232
medico,0.41970795
cochlea,0.4196733
immutabilis,0.4196726
undecim,0.41966972
propugno,0.419661
quadragesimus,0.41964415
adtendo,0.4196271
pupilla,0.41959554
longinquus,0.41959122
dependo,0.41950515
pirus,0.41949913
subtilitas,0.41946784
cella,0.41945922
iurgo,0.41943955
inmuto,0.41937444
subinde,0.41936845
subiaceo,0.41936776
extrudo,0.41935068
suasio,0.41930655
fragilitas,0.41928264
lyra,0.4192784
occursus,0.419267
cicer,0.41925916
linio,0.41924432
deprendo,0.41922748
religo,0.41914672
armatus,0.41910508
circumpono,0.41909462
capella,0.41907188
retorqueo,0.41906995
lucidus,0.41904977
molior,0.41904065
cruento,0.41901228
osculum,0.41897908
aduenio,0.41889974
deporto,0.4188858
pauso,0.4188432
aequitas,0.41882035
criminor,0.41878647
inmitto,0.41878083
alienum,0.418618
opimus,0.4186164
contueor,0.41860068
fabulor,0.4185642
rudus,0.41848487
exclamo,0.41846818
adfirmo,0.41846082
tumeo,0.41843012
brutus,0.41842318
perniciosus,0.41842097
fraudulentus,0.4184049
nodus,0.4183321
fascis,0.41832438
feruens,0.41831532
infligo,0.4182899
histrio,0.41821
flamen,0.4181899
inconstans,0.41817397
liberalitas,0.41803646
ilex,0.41802493
indoctus,0.41801864
emollio,0.41800207
luxuriosus,0.417968
flagitium,0.41795957
flammo,0.41793248
procerus,0.4179081
opportunitas,0.41789794
continuatio,0.41788414
dispello,0.4178787
incautus,0.41786256
deorsum,0.41779342
tranquillus,0.417757
artificium,0.41774133
nedum,0.41762814
nequitia,0.41757876
expromo,0.4175059
condisco,0.41749102
secta,0.41749012
mimus,0.41748694
uictus,0.41748655
minitor,0.41747308
concretus,0.41746655
lacio,0.4174568
discors,0.41744426
urna,0.41739845
fertilis,0.4173755
offensa,0.41732842
marmor,0.41730952
cicada,0.4172397
astutia,0.4172174
profluo,0.41719928
beneficus,0.41718224
concoquo,0.41716975
tractatio,0.41716442
adtingo,0.41707164
pactio,0.4170156
hereditas,0.41699588
uicus,0.4169848
accensus,0.41697556
rebello,0.41696647
donatio,0.41685924
coruus,0.4168405
identidem,0.41681898
stupor,0.4168026
adprobo,0.4166302
contagio,0.41652068
nocens,0.41651964
pinna,0.41651747
perscribo,0.41649076
dinumero,0.41643476
toga,0.41643018
innoxius,0.41642842
innumerus,0.41640934
discingo,0.4163699
discurro,0.41635972
infensus,0.41632825
configo,0.41632032
scrinium,0.4163049
turpo,0.41630086
ecquid,0.41627643
candidatus,0.4162621
chaos,0.4162621
cotidianus,0.4162621
subruo,0.41624108
depereo,0.4162279
reminiscor,0.4162226
inquieto,0.41615894
glaeba,0.41609332
caducum,0.4160813
rubor,0.4160266
caelebs,0.41600502
manumitto,0.415962
sponsio,0.4159565
residuus,0.41595542
sobrius,0.41590038
febrio,0.41590032
exercito,0.41589552
lambo,0.415804
desisto,0.415725
affinis,0.41568574
appetitio,0.41561532
immeritus,0.41557118
insector,0.41555572
maledictum,0.4155334
mercator,0.41552892
foedo,0.4155135
dilatio,0.41543815
palleo,0.4154266
albo,0.41542616
sudor,0.41540176
discordo,0.41533685
insolitus,0.41533485
herilis,0.41533422
obumbro,0.41532007
ciuitas,0.4152883
conuinco,0.415264
linter,0.41524076
dissideo,0.41519707
malleolus,0.4151647
sollers,0.4151505
philosophia,0.41512606
lictor,0.4151102
clauus,0.41507638
palea,0.41505814
aequor,0.41505378
emolumentum,0.4150319
rixa,0.4150316
trabs,0.4150272
excudo,0.41499296
lecto,0.41495678
pensio,0.4149246
indoles,0.414874
nasus,0.41477105
demoror,0.41476023
uerno,0.41475806
occupatio,0.41473573
discerpo,0.41472006
abnuo,0.41463977
laqueo,0.41463324
ciuilis,0.4145747
commoror,0.4145126
