Token,Cosine Similarity
uorago,0.9686892
coaequo,0.92545825
frequenter,0.9822343
praesentio,0.9741385
contemptus,0.9833367
auspicium,0.9879005
contestor,0.93701315
allium,0.9383738
infaustus,0.98868656
claudius,0.9347553
iunus,0.9645437
proelium,0.9752135
poeni,0.9422384
feralis,0.98696154
trasimenus,0.8058465
sanguis,0.98139983
magnus,0.9863873
decolor,0.96369195
flaminius,0.9231686
parthi,0.96112907
signum,0.97608364
repeto,0.9894164
dirus,0.996088
imprecatio,0.88526845
crassus,0.96863014
inrideo,0.92167413
omitto,0.98094124
donum,0.97800195
munus,0.97786826
neglego,0.9915958
carmen,0.99535835
poeta,0.98080325
praedico,0.984463
transilio,0.9806638
uos,0.97841424
nimium,0.99392146
fabulosus,0.9575658
templum,0.98009634
orno,0.993759
augustus,0.9899972
incolus,0.96465755
praesens,0.9813706
inquilinus,0.9266199
insignis,0.98726547
opulentus,0.98573506
plenus,0.9825009
misceo,0.98692757
uates,0.9939015
praecerpo,0.78836817
cautela,0.9478112
periculum,0.9815978
morbus,0.9893157
medella,0.98253936
spes,0.983429
adflictus,0.9592869
ops,0.99337673
miser,0.9945985
solacium,0.99178016
calamitas,0.9790817
levamentum,0.7812789
quies,0.9919905
audio,0.9734607
impius,0.96693766
nego,0.9880585
peiero,0.8386033
s,0.95448864
inmortalis,0.9649951
quamuis,0.98814464
ratio,0.97665876
origo,0.9808142
firmus,0.98897284
consensio,0.9220334
nemo,0.98270524
inreligiosus,0.9082055
prudentia,0.97599936
tumesco,0.986067
uetustus,0.98975694
utilis,0.94843507
saluber,0.9881617
dissoluo,0.9834944
infirmo,0.9224607
nitor,0.9936788
theodorus,0.7889583
diagoras,0.851883
cognomen,0.95746803
adpono,0.9711008
adseuerandus,0.83772874
timor,0.97983855
humanitas,0.9633759
impietas,0.9749922
simulo,0.9912106
polleo,0.98646766
abderites,0.8591982
protagora,0.8704145
atheniensis,0.97017944
consulte,0.8614474
diuinitas,0.97601867
finis,0.98547184
contio,0.9292573
scribo,0.98451185
sustineo,0.9881172
actio,0.8488526
libere,0.97205055
exero,0.9805063
inquam,0.97458714
inlicitus,0.9732178
despero,0.9829353
factio,0.9617232
grassor,0.98461294
ingemesco,0.9415661
ultimus,0.9877285
faex,0.96131754
collecio,0.9524776
imperitior,0.7656374
mulier,0.9673276
credulus,0.9800983
sexus,0.9805829
facilitas,0.9713851
plebs,0.97262454
coniuratio,0.9707812
nocturnus,0.9927221
congregatio,0.88795376
ieiunium,0.9795423
sollemnis,0.97958004
inhumanus,0.9539037
cibus,0.99011993
piaculum,0.98141587
foedero,0.96905726
latebrosus,0.96388954
lucifugus,0.9411436
natio,0.9690434
publicus,0.9744958
muto,0.9951703
angulus,0.9756552
garrulus,0.98307997
