Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
libertus,259,256,0.65993273,0,"[('cliens', 0.7499919533729553), ('procurator', 0.7000846266746521), ('proscribo', 0.6797127723693848), ('Capito', 0.6724855303764343), ('Sex.', 0.6525357961654663), ('quaestor', 0.64337158203125), ('scriba', 0.6147220134735107), ('delator', 0.6124798655509949), ('Clodius', 0.6111050844192505), ('triumuir', 0.608396053314209)]",259,1.0,1,"[('patronus', 0.7901318073272705), ('extraneus', 0.7263981103897095), ('heres', 0.6743878722190857), ('tutor', 0.6675934195518494), ('pupillus', 0.6652684807777405), ('repudio', 0.6542953848838806), ('exheredo', 0.6531597375869751), ('liberi', 0.6409027576446533), ('manumitto', 0.636742889881134), ('instituo', 0.6281917095184326)]"
dispergo,259,256,0.7715917,0,"[('passum', 0.8113533854484558), ('dissipo', 0.772835910320282), ('passim', 0.7672946453094482), ('uagor', 0.7366339564323425), ('uagus', 0.7350288033485413), ('palor', 0.7183540463447571), ('discurro', 0.7138145565986633), ('dilabor', 0.7042339444160461), ('stro', 0.6808972954750061), ('diffugio', 0.676932692527771)]",259,1.0,1,"[('uagor', 0.7086212635040283), ('discurro', 0.7033311128616333), ('diffundo', 0.677014172077179), ('circuitus', 0.655008852481842), ('spargo', 0.6226134300231934), ('passim', 0.6042645573616028), ('uasto', 0.5993583798408508), ('palor', 0.5985842943191528), ('passum', 0.5941036939620972), ('ruo', 0.5822728872299194)]"
existo,259,256,0.51002336,0,"[('exsisto', 0.6938355565071106), ('adficio', 0.5485665202140808), ('adfecto', 0.5316802859306335), ('notabilis', 0.5267254114151001), ('orior', 0.5217829942703247), ('uersor', 0.5217279195785522), ('edideo', 0.5173510313034058), ('corruptus', 0.5169680118560791), ('adumbro', 0.5157813429832458), ('expers', 0.5113185048103333)]",259,1.0,1,"[('extito', 0.6410724520683289), ('experior', 0.5878572463989258), ('admitto', 0.576924741268158), ('praeualeo', 0.5698158740997314), ('consentio', 0.5674594640731812), ('adquiro', 0.5665535926818848), ('contendo', 0.5635176301002502), ('supersum', 0.5622023344039917), ('instituo', 0.5578014850616455), ('intercedo', 0.55436772108078)]"
dimico,258,256,0.7354199,0,"[('pugno', 0.7578006982803345), ('decerto', 0.7442337274551392), ('confligo', 0.7139085531234741), ('debello', 0.5890673995018005), ('congredior', 0.5831712484359741), ('resisto', 0.5607734322547913), ('hostis', 0.5424755811691284), ('Poenus', 0.5352195501327515), ('concurro', 0.5320788025856018), ('pugna', 0.5256588459014893)]",258,1.0,1,"[('pugno', 0.8381645083427429), ('bello', 0.7942684292793274), ('congredior', 0.7627471089363098), ('confligo', 0.7590739130973816), ('pugna', 0.7560282945632935), ('proelium', 0.6973558068275452), ('uico', 0.6672288179397583), ('decerto', 0.6609084010124207), ('Parthi', 0.653643786907196), ('Hannibal', 0.6505721807479858)]"
popularis,258,256,0.53745615,0,"[('aemulatio', 0.5703173279762268), ('adulatio', 0.56668621301651), ('imperitus', 0.5600168704986572), ('princeps', 0.5597683191299438), ('oboedio', 0.554426372051239), ('obsequium', 0.5511109232902527), ('beneuolentia', 0.546049952507019), ('beniuolentia', 0.545899510383606), ('humanitas', 0.5406360626220703), ('comitas', 0.5404742956161499)]",258,1.0,1,"[('instinctus', 0.6564784049987793), ('seditiosus', 0.5998310446739197), ('adulor', 0.5841382741928101), ('aemulatio', 0.582510232925415), ('concito', 0.5791615843772888), ('turbulentus', 0.5676710605621338), ('inopinus', 0.5649322271347046), ('cupiditas', 0.5641891956329346), ('auaritia', 0.5624375343322754), ('peruicax', 0.5622708201408386)]"
ualde,258,256,0.3921095,0,"[('stultus', 0.6585122346878052), ('ineptus', 0.6544827222824097), ('probabiliter', 0.6479029059410095), ('uitupero', 0.6431584358215332), ('atquus', 0.6429548263549805), ('odiosus', 0.640384316444397), ('Lysias', 0.6399274468421936), ('indoctus', 0.6384657621383667), ('confidenter', 0.6267044544219971), ('ridiculus', 0.6247122883796692)]",258,1.0,1,"[('nimis', 0.530128538608551), ('concupisco', 0.47640612721443176), ('superbia', 0.4731992483139038), ('magnifico', 0.457074373960495), ('stultus', 0.4516873061656952), ('uehementer', 0.45003122091293335), ('multitudo', 0.4474472403526306), ('amator', 0.43721508979797363), ('diues', 0.42718809843063354), ('pauper', 0.42548954486846924)]"
antrum,258,255,0.83425653,0,"[('rupes', 0.7943226099014282), ('Haemus', 0.7649412751197815), ('Ida', 0.7640409469604492), ('ilex', 0.7620975971221924), ('stabulum', 0.7604929804801941), ('aether', 0.7584445476531982), ('nemus', 0.7539418339729309), ('stagnum', 0.753855288028717), ('quercus', 0.7476848363876343), ('axis', 0.7382193207740784)]",258,1.0,1,"[('rupes', 0.8067877292633057), ('uada', 0.7533074617385864), ('aruum', 0.7374906539916992), ('Tartara', 0.7359899878501892), ('cautes', 0.7314457893371582), ('umbrosus', 0.7309476137161255), ('recessus', 0.7278294563293457), ('nemus', 0.7268301844596863), ('Haemus', 0.7259154319763184), ('fornix', 0.7240198254585266)]"
urbanus,258,255,0.5939293,0,"[('iurisdictio', 0.6670160293579102), ('praetor', 0.6178761124610901), ('libertinus', 0.615372359752655), ('praetorius', 0.60263592004776), ('Mummius', 0.5925227403640747), ('scriba', 0.5918576121330261), ('senator', 0.5903603434562683), ('supplementum', 0.582209587097168), ('quaestor', 0.581925094127655), ('asiaticus', 0.5816780924797058)]",258,1.0,1,"[('rusticus', 0.6648731231689453), ('priuatus', 0.6159587502479553), ('praefectura', 0.6010972261428833), ('praedium', 0.5894593596458435), ('domesticus', 0.5788825750350952), ('negotiator', 0.5764661431312561), ('mancipium', 0.5725058317184448), ('florentissimus', 0.5705000162124634), ('prouincialis', 0.5675134062767029), ('sacratus', 0.5649068355560303)]"
acetum,257,255,0.8601116,0,"[('mel', 0.9126160144805908), ('rosa', 0.8935094475746155), ('farina', 0.8780215382575989), ('oleum', 0.876804530620575), ('lenticula', 0.8763031363487244), ('mulsum', 0.873552680015564), ('sal', 0.8713051080703735), ('brassica', 0.8664162755012512), ('lactuca', 0.8478816151618958), ('amurca', 0.8451736569404602)]",257,1.0,1,"[('mulsum', 0.8907358050346375), ('frico', 0.8808361291885376), ('nucleus', 0.8768390417098999), ('mel', 0.8764171004295349), ('bulbus', 0.8667557239532471), ('porrum', 0.8481705188751221), ('piper', 0.8456263542175293), ('coriandrum', 0.8435771465301514), ('coco', 0.8412129282951355), ('faba', 0.838407576084137)]"
uasto,257,255,0.86999637,0,"[('depopulatus', 0.8794746398925781), ('depopulo', 0.8394139409065247), ('populor', 0.8326015472412109), ('populatio', 0.7831051349639893), ('direptio', 0.7417743802070618), ('receptaculum', 0.7036550641059875), ('peragro', 0.6974107027053833), ('incursio', 0.6924359798431396), ('accolo', 0.6866390109062195), ('populo', 0.6851595044136047)]",257,1.0,1,"[('peruado', 0.8036242723464966), ('populor', 0.7961918711662292), ('depopulatus', 0.7395328283309937), ('perrumpo', 0.736626148223877), ('diripio', 0.7265914082527161), ('depopulo', 0.7161027193069458), ('occupo', 0.7020196318626404), ('obsideo', 0.6877205967903137), ('finitimus', 0.6875730156898499), ('inuado', 0.6833363175392151)]"
sas,257,254,0.2399056,0,"[('confidenter', 0.6584126949310303), ('hilarus', 0.6566395163536072), ('fatuus', 0.645641565322876), ('Deus', 0.6423693895339966), ('nequior', 0.634748101234436), ('fato', 0.6313812136650085), ('necessus', 0.630956768989563), ('crudele', 0.6303518414497375), ('quodnam', 0.6178127527236938), ('demiror', 0.6162360310554504)]",257,1.0,1,"[('temptandus', 0.7623265385627747), ('K.', 0.6549713611602783), ('hortulus', 0.653699517250061), ('biduum', 0.6523513793945312), ('Febr', 0.6399282813072205), ('Ian', 0.6382981538772583), ('purpuratus', 0.6363391876220703), ('aequinoctium', 0.6303573846817017), ('hiemis', 0.6232153177261353), ('inductio', 0.6209619641304016)]"
controuersia,257,254,0.73454535,0,"[('quaestio', 0.7693557739257812), ('disceptatio', 0.7632264494895935), ('ambigo', 0.7220324277877808), ('qualitas', 0.7113996744155884), ('deliberatio', 0.6882210373878479), ('definitio', 0.6604472398757935), ('consultatio', 0.6550970077514648), ('diuisio', 0.6538845896720886), ('dubitatio', 0.6458748579025269), ('iudicatio', 0.6253520250320435)]",257,1.0,1,"[('quaestio', 0.7816762924194336), ('disceptatio', 0.7027287483215332), ('dubitatio', 0.6923310160636902), ('lis', 0.6593747138977051), ('emendatio', 0.6530401110649109), ('ciuiliter', 0.6211373209953308), ('ambiguitas', 0.6206278204917908), ('negotium', 0.6139363646507263), ('probatio', 0.5969737768173218), ('dilatio', 0.5879774689674377)]"
contumelia,257,254,0.70907575,0,"[('iniuria', 0.7326679825782776), ('probrum', 0.7062481045722961), ('ignominia', 0.6800225973129272), ('flagitium', 0.6787844896316528), ('crudelitas', 0.658946692943573), ('misericordia', 0.6578131914138794), ('saeuitia', 0.6459083557128906), ('iracundia', 0.645865261554718), ('superbia', 0.6421248316764832), ('inuidia', 0.639999508857727)]",257,1.0,1,"[('iniuria', 0.7710052132606506), ('infamia', 0.7364429235458374), ('calumnia', 0.6995252370834351), ('inuidia', 0.667665421962738), ('conuicium', 0.6443281769752502), ('turpitudo', 0.6325626969337463), ('parricidium', 0.6321023106575012), ('calumnior', 0.6307476162910461), ('flagitium', 0.6262815594673157), ('accusatio', 0.6243399977684021)]"
immensus,257,254,0.77109855,0,"[('inmensus', 0.6947370767593384), ('uastus', 0.67891526222229), ('ingens', 0.6574377417564392), ('angusto', 0.6479697823524475), ('altissimus', 0.6467979550361633), ('saxeus', 0.6143826246261597), ('inuius', 0.6102461218833923), ('demergo', 0.6052534580230713), ('exundo', 0.6011958122253418), ('dispergo', 0.5976114273071289)]",257,1.0,1,"[('inmensus', 0.7486361265182495), ('angusto', 0.6820305585861206), ('immensis', 0.6635376214981079), ('tranquillo', 0.6512115597724915), ('diffundo', 0.6456366777420044), ('tellus', 0.6340956687927246), ('moles', 0.6238635182380676), ('pontus', 0.6234177947044373), ('profundus', 0.6204068064689636), ('sublimo', 0.6201897263526917)]"
Sulla,257,253,0.6930183,0,"[('Cornelius', 0.7647591233253479), ('Lucullus', 0.7521470785140991), ('Dolabella', 0.7497776746749878), ('Cassius', 0.7457453012466431), ('Manlius', 0.7403072714805603), ('Saturninus', 0.7320123314857483), ('Octauius', 0.7185047268867493), ('Ualerius', 0.7155479192733765), ('Decius', 0.7145833969116211), ('Aemilius', 0.7135839462280273)]",257,1.0,1,"[('Crassus', 0.8760901093482971), ('Cn.', 0.860033392906189), ('Metellus', 0.8527575731277466), ('L.', 0.848831832408905), ('Marius', 0.8471962809562683), ('Q.', 0.8461110591888428), ('Ualerius', 0.8455411195755005), ('Cornelius', 0.8411626219749451), ('dictator', 0.8360064029693604), ('Licinius', 0.8307281732559204)]"
complector,256,253,0.62304235,0,"[('metior', 0.5788239240646362), ('explico', 0.5746793746948242), ('contineo', 0.5651930570602417), ('amplector', 0.5596507787704468), ('effingo', 0.5562887191772461), ('accommodo', 0.5329363346099854), ('tractao', 0.5320602059364319), ('coalesco', 0.531579852104187), ('distinguo', 0.5280472636222839), ('diduco', 0.5270987153053284)]",256,1.0,1,"[('amplector', 0.6939077973365784), ('uigeo', 0.6827651262283325), ('adhaereo', 0.6264137029647827), ('conecto', 0.5914317965507507), ('pando', 0.5815460085868835), ('diffundo', 0.5797070264816284), ('foueo', 0.5775513052940369), ('reuiso', 0.577334463596344), ('Da', 0.5723180174827576), ('emico', 0.5701295733451843)]"
collega,256,253,0.70107305,0,"[('tribunatus', 0.7297008037567139), ('Celsus', 0.7070608139038086), ('Cornelius', 0.6962248682975769), ('Dolabella', 0.6954388618469238), ('praetor', 0.6920672655105591), ('Cassius', 0.6919453740119934), ('Flaccus', 0.6869326829910278), ('dictator', 0.6845791935920715), ('consul', 0.6808282732963562), ('comitia', 0.6780500411987305)]",256,1.0,1,"[('consul', 0.6574159860610962), ('Caesar', 0.6551636457443237), ('Scipio', 0.6319565773010254), ('patricius', 0.628555417060852), ('proconsul', 0.6201309561729431), ('quaestor', 0.6174843907356262), ('consobrinus', 0.6165322661399841), ('Lucius', 0.6159565448760986), ('Augustus', 0.6048951745033264), ('magistratus', 0.6011500358581543)]"
disputo,256,253,0.7659912,0,"[('dissero', 0.8139339685440063), ('dico', 0.710027813911438), ('dicturio', 0.6444554924964905), ('dicendus', 0.6378985047340393), ('rhetoricus', 0.6376694440841675), ('loquor', 0.6341678500175476), ('breuiter', 0.6318948864936829), ('narratio', 0.6271755695343018), ('tracto', 0.6265020966529846), ('dica', 0.6157166361808777)]",256,1.0,1,"[('dissero', 0.7514293193817139), ('dialecticus', 0.7094272375106812), ('Plato', 0.6945944428443909), ('explano', 0.6785733103752136), ('tractatus', 0.6644833087921143), ('breuiter', 0.6589984893798828), ('lectio', 0.6512572765350342), ('disputatio', 0.6472193598747253), ('scriptor', 0.6467130184173584), ('Socrates', 0.6461360454559326)]"
genu,256,252,0.8274511,0,"[('poples', 0.7809097766876221), ('umerus', 0.7380703687667847), ('ceruix', 0.7047555446624756), ('brachium', 0.7030271887779236), ('prenso', 0.7001174092292786), ('capulum', 0.6906729936599731), ('bracchium', 0.6883105635643005), ('humerus', 0.6731861233711243), ('collum', 0.6666409373283386), ('ulna', 0.6643034219741821)]",256,1.0,1,"[('poples', 0.764549732208252), ('ulna', 0.7394636273384094), ('ala', 0.7208205461502075), ('humerus', 0.702501118183136), ('ceruix', 0.6990603804588318), ('crus', 0.6919111013412476), ('bracchium', 0.6905644536018372), ('dexter', 0.6817758679389954), ('umerus', 0.680258572101593), ('auricula', 0.6800417900085449)]"
dein,256,252,0.43084735,0,"[('deinde', 0.6406081318855286), ('mox', 0.562841534614563), ('coepio', 0.5059874653816223), ('paulatim', 0.48207515478134155), ('utrimque', 0.46875932812690735), ('postremus', 0.4686374366283417), ('inde', 0.463858962059021), ('aliquamdiu', 0.4606381058692932), ('paucitas', 0.4521919786930084), ('donec', 0.4508424699306488)]",256,1.0,1,"[('Seleucia', 0.6708236336708069), ('lectica', 0.6457383632659912), ('Samnis', 0.6368466019630432), ('Numantia', 0.6332969069480896), ('quinquennalis', 0.6329988837242126), ('Syracusae', 0.6323127150535583), ('Lusitania', 0.6291438937187195), ('Neapolis', 0.6287057995796204), ('Ilium', 0.6207557320594788), ('Remi', 0.6124252080917358)]"
oppono,256,252,0.6726058,0,"[('obicio', 0.6531051993370056), ('protego', 0.6427933573722839), ('deposco', 0.6259549856185913), ('adplico', 0.5979464054107666), ('defenso', 0.594947874546051), ('aggredior', 0.59366375207901), ('depello', 0.588200569152832), ('inuado', 0.5857242345809937), ('circumuenio', 0.5844312310218811), ('obsisto', 0.5828553438186646)]",256,1.0,1,"[('obsisto', 0.731814980506897), ('coerceo', 0.6564018130302429), ('defendo', 0.6420517563819885), ('immineo', 0.6296007633209229), ('submoueo', 0.6288391351699829), ('inquieto', 0.6272000074386597), ('praetendo', 0.6261695027351379), ('obiectum', 0.6248087882995605), ('repello', 0.6208510994911194), ('resisto', 0.6189597845077515)]"
Mercurius,255,252,0.4691649,0,"[('Minerua', 0.7184155583381653), ('Quirinus', 0.7160280346870422), ('Saturnus', 0.7015057802200317), ('Hammon', 0.7006312608718872), ('Triuia', 0.6790134310722351), ('almus', 0.6787700057029724), ('Iuno', 0.6773196458816528), ('Tellus', 0.6757241487503052), ('Phoebus', 0.6735140681266785), ('Faunus', 0.6710875630378723)]",255,1.0,1,"[('Saturnus', 0.7857326865196228), ('Sol', 0.7825135588645935), ('Saturnum', 0.7669976353645325), ('Iuppiter', 0.7546958923339844), ('Uenus', 0.7434400916099548), ('Mars', 0.7281871438026428), ('Luna', 0.7183471322059631), ('Soli', 0.6965216994285583), ('collocatus', 0.6014570593833923), ('maliuolus', 0.5977742671966553)]"
domina,255,252,0.54484653,0,"[('anus', 0.639324426651001), ('castus', 0.6203193664550781), ('nympha', 0.6082584857940674), ('blandus', 0.605064868927002), ('paelex', 0.6035425662994385), ('osculum', 0.5935652256011963), ('dulcia', 0.5930130481719971), ('amplexus', 0.5929204225540161), ('Lyaeus', 0.5861904621124268), ('puella', 0.5839425921440125)]",255,1.0,1,"[('pupilla', 0.5417561531066895), ('genitor', 0.5344274640083313), ('ancilla', 0.512925386428833), ('coniunx', 0.5125486254692078), ('obstringo', 0.5065015554428101), ('patrona', 0.5063647031784058), ('cliens', 0.5061374306678772), ('regina', 0.5021746158599854), ('famula', 0.5017309188842773), ('nouerca', 0.5015416145324707)]"
quatio,255,252,0.8662927,0,"[('fulmineus', 0.8380535244941711), ('quasso', 0.8344525098800659), ('concutio', 0.8341057896614075), ('nuto', 0.8194408416748047), ('stridor', 0.8154274821281433), ('flammo', 0.8136771321296692), ('coruscus', 0.8093520402908325), ('crepito', 0.8071590662002563), ('anhelo', 0.8070587515830994), ('intono', 0.8029288053512573)]",255,1.0,1,"[('strido', 0.8243436217308044), ('uerbero', 0.8234201073646545), ('concutio', 0.8227240443229675), ('tumidus', 0.8156979084014893), ('conuoluo', 0.8076802492141724), ('freno', 0.806089460849762), ('feruidus', 0.8046553134918213), ('fremo', 0.8021137118339539), ('turbidus', 0.7986518740653992), ('fluctuo', 0.7940577268600464)]"
ala,255,252,0.76385444,0,"[('turma', 0.786474883556366), ('parma', 0.7514399290084839), ('lancea', 0.7326509356498718), ('cornu', 0.7283436059951782), ('phalanx', 0.7211558222770691), ('legionarius', 0.7098832726478577), ('poples', 0.6986910104751587), ('funditor', 0.6986608505249023), ('caterua', 0.6950926780700684), ('iaculus', 0.6927249431610107)]",255,1.0,1,"[('cornu', 0.7787898182868958), ('poples', 0.760405421257019), ('ulna', 0.752836287021637), ('humerus', 0.7518147826194763), ('utrimque', 0.7508121132850647), ('arcus', 0.7466405630111694), ('crus', 0.7380264401435852), ('dorsum', 0.7372921109199524), ('umbo', 0.727142333984375), ('genu', 0.7208206057548523)]"
porrigo,255,252,0.6777175,0,"[('demitto', 0.7096946239471436), ('submitto', 0.7004228234291077), ('applico', 0.6993451714515686), ('prehendo', 0.6868600249290466), ('circueo', 0.6655481457710266), ('dirigo', 0.6585323214530945), ('protendo', 0.6450262069702148), ('religo', 0.6435728073120117), ('supinus', 0.6410037279129028), ('inflecto', 0.6371161341667175)]",255,1.0,1,"[('protendo', 0.7069732546806335), ('demitto', 0.6714783310890198), ('leuo', 0.6697550415992737), ('expando', 0.6681929230690002), ('arto', 0.661382257938385), ('sinistrus', 0.626209020614624), ('sustento', 0.615915834903717), ('distendo', 0.613654375076294), ('exsero', 0.6099193692207336), ('porrectus', 0.6098500490188599)]"
aestas,255,251,0.84097546,0,"[('hiems', 0.7746504545211792), ('autumnus', 0.7516288161277771), ('hiemps', 0.7423328757286072), ('uer', 0.7216718196868896), ('hibernus', 0.7183171510696411), ('aequinoctium', 0.6834045648574829), ('aestiuus', 0.6779229044914246), ('bruma', 0.6736387610435486), ('solstitium', 0.660871684551239), ('uernus', 0.6537622213363647)]",255,1.0,1,"[('hiems', 0.8905905485153198), ('hibernus', 0.861951470375061), ('autumnus', 0.8555245399475098), ('autumno', 0.799267590045929), ('bruma', 0.785019040107727), ('frigus', 0.7759523391723633), ('hiemps', 0.7745605111122131), ('autumnalis', 0.7630336284637451), ('siccitas', 0.7585732340812683), ('aestiuus', 0.7584858536720276)]"
domo,254,251,0.7691894,0,"[('subigo', 0.7019015550613403), ('gigans', 0.6805346608161926), ('freno', 0.6481136679649353), ('indomitus', 0.6285558342933655), ('subago', 0.6270565986633301), ('Graia', 0.6245916485786438), ('rapax', 0.6164090037345886), ('italus', 0.5989128351211548), ('pulsus', 0.5966817140579224), ('adsuetus', 0.5932031273841858)]",254,1.0,1,"[('subigo', 0.82700115442276), ('ferox', 0.7546482086181641), ('fremo', 0.6954348683357239), ('scythicus', 0.6821103096008301), ('domitor', 0.6719346046447754), ('pello', 0.6673935651779175), ('hispanus', 0.6619948148727417), ('barbarum', 0.6577727794647217), ('compesco', 0.6576042175292969), ('Getae', 0.6574503779411316)]"
conscientia,254,251,0.68560547,0,"[('flagitium', 0.7005594968795776), ('perfidia', 0.6891013383865356), ('infamia', 0.6883299946784973), ('stultitia', 0.6547929048538208), ('indicium', 0.6402447819709778), ('crudelitas', 0.639352023601532), ('paenitentia', 0.6360251307487488), ('saeuitia', 0.6334154009819031), ('turpitudo', 0.6268542408943176), ('timor', 0.6220203042030334)]",254,1.0,1,"[('innocentia', 0.770977258682251), ('simplicitas', 0.6914867758750916), ('stultitia', 0.6804489493370056), ('malitia', 0.6743951439857483), ('existimatio', 0.6520235538482666), ('persuasio', 0.6492415070533752), ('impietas', 0.6464937329292297), ('cogitatio', 0.6394539475440979), ('culpa', 0.6290873885154724), ('nequitia', 0.622038722038269)]"
uelo,254,251,0.6913463,0,"[('redimio', 0.7466922402381897), ('tergeo', 0.7357140779495239), ('succingo', 0.7265079021453857), ('ligo', 0.7242527008056641), ('hirtus', 0.718104362487793), ('nodo', 0.7170683741569519), ('madidus', 0.7116511464118958), ('monile', 0.7110312581062317), ('purpureus', 0.7081587910652161), ('affigo', 0.7064310312271118)]",254,1.0,1,"[('como', 0.7232406735420227), ('redimio', 0.711326003074646), ('tego', 0.6857718229293823), ('decorus', 0.6829522252082825), ('amictus', 0.6805112957954407), ('intonsus', 0.6638706922531128), ('purpureus', 0.6630286574363708), ('niueus', 0.6629190444946289), ('amicio', 0.6555063724517822), ('nito', 0.6524553298950195)]"
Carthaginiensis,253,251,0.63485783,0,"[('Antiochus', 0.7563204169273376), ('Philippus', 0.7508411407470703), ('Lacedaemonius', 0.720430850982666), ('Mithridates', 0.6855304837226868), ('Samnis', 0.6838708519935608), ('Achaeus', 0.6793779134750366), ('Athenienses', 0.6768438816070557), ('rhodium', 0.6735031008720398), ('Parthi', 0.6573119163513184), ('Aetolus', 0.6504583358764648)]",253,1.0,1,"[('Lucullus', 0.8809208869934082), ('Pompeius', 0.8132371306419373), ('Poeni', 0.8115920424461365), ('Mithridates', 0.8094081282615662), ('Marius', 0.8043597936630249), ('Sicilia', 0.7979758977890015), ('Hamilcar', 0.7925124168395996), ('Hannibal', 0.7864417433738708), ('Lacedaemonius', 0.7764459252357483), ('Numida', 0.7714608311653137)]"
incolumis,253,251,0.57214123,0,"[('saluus', 0.7239958643913269), ('sospes', 0.6523225903511047), ('recipero', 0.5871320366859436), ('amitto', 0.5280816555023193), ('superstes', 0.5000908970832825), ('saluo', 0.49636110663414), ('incolumitas', 0.48822641372680664), ('salus', 0.48188817501068115), ('tutela', 0.48039790987968445), ('despero', 0.4742313027381897)]",253,1.0,1,"[('superss', 0.5635380148887634), ('sospes', 0.5480681657791138), ('inuiolatus', 0.5108339190483093), ('tuto', 0.48848360776901245), ('continuo', 0.4875815808773041), ('intactus', 0.48512277007102966), ('illaesus', 0.4827796518802643), ('lar', 0.48277583718299866), ('inmobilis', 0.4801165461540222), ('tamdiu', 0.47339263558387756)]"
fletus,253,250,0.75447375,0,"[('lacrima', 0.8261746168136597), ('questus', 0.780353307723999), ('gemitus', 0.774505078792572), ('planctus', 0.7636067271232605), ('gena', 0.7344039082527161), ('pallor', 0.7338791489601135), ('oborior', 0.7246044874191284), ('lamentatio', 0.7221564650535583), ('maestus', 0.7109740972518921), ('suspirium', 0.7025781869888306)]",253,1.0,1,"[('lacrima', 0.868513286113739), ('gemitus', 0.8348038196563721), ('planctus', 0.8089861273765564), ('lamentatio', 0.8078598380088806), ('ploro', 0.7631220817565918), ('lacrimo', 0.7592656016349792), ('suspirium', 0.757385790348053), ('maestus', 0.7498424649238586), ('fleo', 0.7443517446517944), ('ululatus', 0.7370948791503906)]"
fortiter,253,250,0.6249561,0,"[('acriter', 0.5751056671142578), ('sapienter', 0.566970944404602), ('constanter', 0.5615034699440002), ('fortis', 0.5588651299476624), ('grauiter', 0.5439987182617188), ('infeliciter', 0.5270718336105347), ('patienter', 0.5245838761329651), ('misericors', 0.518792986869812), ('ignauus', 0.5027663707733154), ('modeste', 0.49168121814727783)]",253,1.0,1,"[('acriter', 0.6501625180244446), ('pugna', 0.6023907661437988), ('inermis', 0.589908242225647), ('uiriliter', 0.5819925665855408), ('hostis', 0.5567706823348999), ('congredior', 0.5499645471572876), ('uehementior', 0.5404244065284729), ('impetus', 0.5392808318138123), ('bello', 0.5378334522247314), ('alacritas', 0.5354148149490356)]"
priusquam,253,250,0.63578093,0,"[('extemplo', 0.6883278489112854), ('antequam', 0.6594915986061096), ('confestim', 0.6104710698127747), ('postquam', 0.5369813442230225), ('properus', 0.526454746723175), ('prohibendus', 0.5204722881317139), ('clam', 0.5046724677085876), ('iustitium', 0.5032845735549927), ('noctu', 0.501244068145752), ('proficisco', 0.48852282762527466)]",253,1.0,1,"[('antequam', 0.7154948115348816), ('posteaquam', 0.5962328314781189), ('statim', 0.5832525491714478), ('quousque', 0.5434430241584778), ('donec', 0.5110679268836975), ('denuo', 0.5042167901992798), ('nondum', 0.4824174642562866), ('uelociter', 0.4767066538333893), ('quamdiu', 0.47003522515296936), ('foras', 0.4671105444431305)]"
fidus,253,250,0.6837817,0,"[('fido', 0.5750747919082642), ('Lauinia', 0.556816041469574), ('socia', 0.5533387064933777), ('hospita', 0.5429443717002869), ('infidus', 0.5418761968612671), ('Danaum', 0.5371879935264587), ('famulus', 0.5361291170120239), ('affor', 0.5348349809646606), ('magnanimus', 0.5305175185203552), ('carus', 0.5272455811500549)]",253,1.0,1,"[('fido', 0.6356956362724304), ('magnanimus', 0.625717043876648), ('comito', 0.6131992936134338), ('uigil', 0.613052248954773), ('fesdo', 0.6049817800521851), ('co', 0.6014636754989624), ('carus', 0.5987337231636047), ('securus', 0.5880337953567505), ('comitor', 0.5837073922157288), ('sodalis', 0.5809093713760376)]"
penetro,253,250,0.7741733,0,"[('emergo', 0.6621770262718201), ('detrudo', 0.6618521809577942), ('excurro', 0.6496497988700867), ('adplico', 0.6469993591308594), ('subsido', 0.6365953683853149), ('abdo', 0.6283166408538818), ('eueho', 0.6255503296852112), ('insideo', 0.6247470378875732), ('dirigo', 0.622358500957489), ('refundo', 0.6220315098762512)]",253,1.0,1,"[('peruius', 0.7444303631782532), ('patesco', 0.7373796701431274), ('delabor', 0.7133188247680664), ('conuoluo', 0.7066721320152283), ('irrumpo', 0.7047862410545349), ('conscendo', 0.6921531558036804), ('subsido', 0.6905456185340881), ('transilio', 0.6823174953460693), ('prouoluo', 0.6797179579734802), ('resero', 0.6793299913406372)]"
inops,253,250,0.649955,0,"[('tutus', 0.5654221773147583), ('iners', 0.5586516261100769), ('inopia', 0.5573135018348694), ('sustento', 0.5570768117904663), ('egenus', 0.547646164894104), ('adsuetus', 0.5476415753364563), ('obnoxius', 0.5436636805534363), ('desero', 0.5429968237876892), ('securus', 0.5406468510627747), ('fallax', 0.5328163504600525)]",253,1.0,1,"[('egenus', 0.8146136999130249), ('auidus', 0.7324112057685852), ('pauperies', 0.6924313902854919), ('egeo', 0.6699389815330505), ('auarus', 0.6392279863357544), ('auo', 0.6304749250411987), ('pauper', 0.629055917263031), ('ops', 0.6220747232437134), ('dito', 0.6139249801635742), ('uilis', 0.6130843162536621)]"
