Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
obuenio,49,46,0.35243237,0,"[('sortior', 0.6562783122062683), ('sortitus', 0.6433077454566956), ('proconsul', 0.6390388011932373), ('citerior', 0.6217402219772339), ('praesum', 0.6179574728012085), ('ordinatio', 0.6105104088783264), ('deporto', 0.6104223132133484), ('prŏficiscens', 0.6071231961250305), ('Lucretius', 0.6015477180480957), ('proficisco', 0.5966923236846924)]",49,1.0,1,"[('denego', 0.6260608434677124), ('adquiro', 0.5864592790603638), ('utpote', 0.5749826431274414), ('iudicandus', 0.5338766574859619), ('detractio', 0.5278196930885315), ('consentio', 0.5188550353050232), ('suborno', 0.5180584192276001), ('lucror', 0.5124685168266296), ('subiaceo', 0.5116385221481323), ('conseruandus', 0.5074924230575562)]"
natiuus,49,46,0.58447665,0,"[('uirgultum', 0.6586819887161255), ('spatiosus', 0.6277352571487427), ('scateo', 0.6229432821273804), ('informis', 0.6148076057434082), ('lapideus', 0.6128690242767334), ('completus', 0.6046111583709717), ('discludo', 0.6023555994033813), ('uallus', 0.6005020141601562), ('frutex', 0.6001645922660828), ('admixtus', 0.5949248671531677)]",49,1.0,1,"[('perlucidus', 0.7170433402061462), ('fucus', 0.7165659666061401), ('uena', 0.7064452171325684), ('fluxus', 0.6844025254249573), ('luteus', 0.6803058981895447), ('nitidus', 0.6739348769187927), ('gustus', 0.66778564453125), ('rigesco', 0.6632121801376343), ('arbustus', 0.6618101000785828), ('plumo', 0.6590285897254944)]"
Seneca,49,46,0.39235622,0,"[('Piso', 0.7352524995803833), ('Agrippina', 0.7292670607566833), ('Nero', 0.6668983101844788), ('Tiberius', 0.6505833864212036), ('Galba', 0.6217553019523621), ('obtrectator', 0.6086539030075073), ('Otho', 0.6013612151145935), ('Sallustius', 0.5903154015541077), ('Domitianus', 0.584976315498352), ('Uarius', 0.5818837285041809)]",49,1.0,1,"[('Sophocles', 0.7772545218467712), ('Aristophanes', 0.7713798880577087), ('Pacuuius', 0.7670668363571167), ('comicus', 0.761862576007843), ('Erasistratus', 0.7606223821640015), ('comoedia', 0.7574752569198608), ('tragoedia', 0.7373253703117371), ('Pomponius', 0.7313889861106873), ('Accius', 0.727732241153717), ('Sappho', 0.7275981307029724)]"
inhonestus,49,46,0.5478836,0,"[('flagitiosus', 0.6769495606422424), ('turpitudo', 0.6678314208984375), ('egestas', 0.6411673426628113), ('intemperans', 0.6370205283164978), ('obnoxius', 0.6362707614898682), ('desidia', 0.6353569626808167), ('turpis', 0.6324615478515625), ('appeto', 0.6309394240379333), ('luxuriosus', 0.628003716468811), ('auaritia', 0.62236487865448)]",49,1.0,1,"[('luxuriosus', 0.6558351516723633), ('impudicitia', 0.6414873003959656), ('infamia', 0.6404474973678589), ('inlicitus', 0.6368718147277832), ('nefarius', 0.6014567017555237), ('turpis', 0.5957001447677612), ('luxuria', 0.5906893014907837), ('inlecebra', 0.5860746502876282), ('contumeliosus', 0.5813189744949341), ('stuprum', 0.5774518847465515)]"
sulphur,49,46,0.7858094,0,"[('bitumen', 0.8681522011756897), ('fornax', 0.818352222442627), ('fauilla', 0.8062930107116699), ('torridus', 0.8059398531913757), ('caminus', 0.8025985956192017), ('stuppa', 0.7972375750541687), ('stipula', 0.7820800542831421), ('pix', 0.7805694341659546), ('latex', 0.7761338353157043), ('sulpur', 0.7744227647781372)]",49,1.0,1,"[('amburo', 0.8578634858131409), ('uapor', 0.8433230519294739), ('bitumen', 0.8383611440658569), ('fumo', 0.8315165638923645), ('pix', 0.82318115234375), ('concretus', 0.8230379223823547), ('liquesco', 0.8229676485061646), ('uro', 0.8221826553344727), ('madefactus', 0.8197864890098572), ('stuppa', 0.8181984424591064)]"
Tellus,49,46,0.58126587,0,"[('longaeua', 0.7095981240272522), ('almus', 0.6796539425849915), ('sacr', 0.6555846929550171), ('Minerua', 0.6494142413139343), ('propitio', 0.6469652652740479), ('Latona', 0.6456939578056335), ('Ceres', 0.6391412019729614), ('caelitus', 0.634546160697937), ('delubrum', 0.6320574879646301), ('altarium', 0.6315063834190369)]",49,1.0,1,"[('Proserpina', 0.7203433513641357), ('genetrix', 0.6877297163009644), ('Ceres', 0.6859014630317688), ('gremium', 0.6847730875015259), ('taeda', 0.6830482482910156), ('complexo', 0.6800011992454529), ('feto', 0.6753621101379395), ('amomum', 0.6711812019348145), ('purpureus', 0.6677348017692566), ('uirgineus', 0.6653914451599121)]"
Sidonius,49,46,0.46998513,0,"[('Alcides', 0.7634181380271912), ('Gradiuus', 0.7540765404701233), ('iliacus', 0.7373611927032471), ('Graia', 0.7289892435073853), ('Dardanus', 0.7253674864768982), ('Danaus', 0.7253143191337585), ('ductor', 0.7131001353263855), ('Mauors', 0.7127448916435242), ('Phrygius', 0.7119095325469971), ('Aeacides', 0.7079694271087646)]",49,1.0,1,"[('marmoreus', 0.7107632756233215), ('auro', 0.6522884964942932), ('Mineruae', 0.6506152153015137), ('Arcadia', 0.6425976157188416), ('auratus', 0.6313854455947876), ('Lycus', 0.6268470287322998), ('ciuicus', 0.6255503296852112), ('gemmo', 0.6227121949195862), ('Simois', 0.620851993560791), ('turritus', 0.6194902658462524)]"
XIII,49,46,0.6874388,0,"[('XII', 0.876667857170105), ('UII', 0.8616744875907898), ('U', 0.8588215708732605), ('X', 0.8532868027687073), ('III', 0.8363496661186218), ('Decimus', 0.8171058297157288), ('C', 0.7996005415916443), ('XL', 0.7963317036628723), ('IIII', 0.7880939245223999), ('XI', 0.771888256072998)]",49,1.0,1,"[('XXU', 0.8938797116279602), ('XXUII', 0.8833175897598267), ('UII', 0.8743379712104797), ('X', 0.8647376298904419), ('XX', 0.856841504573822), ('cossus', 0.8556322455406189), ('XXXII', 0.8355230093002319), ('CC', 0.8045914769172668), ('XI', 0.8037816882133484), ('III', 0.8019917607307434)]"
conspiro,49,46,0.46818542,0,"[('Catilina', 0.5231055021286011), ('consentio', 0.5024951696395874), ('absoluo', 0.4952439069747925), ('Appius', 0.4936995804309845), ('Caepio', 0.48406386375427246), ('distringo', 0.4839789867401123), ('Primus', 0.47986939549446106), ('redintegro', 0.47893205285072327), ('designo', 0.47800639271736145), ('Dolabella', 0.475400447845459)]",49,1.0,1,"[('commoueo', 0.5796942114830017), ('confligo', 0.5771246552467346), ('concito', 0.5668985843658447), ('rebello', 0.531420886516571), ('praeualeo', 0.5299255847930908), ('coniuro', 0.5294115543365479), ('destitutus', 0.5266098976135254), ('subago', 0.5234115123748779), ('fautor', 0.523235559463501), ('barbara', 0.5217127799987793)]"
Lucifer,49,46,0.7671613,0,"[('Aurora', 0.8433761596679688), ('Hesperus', 0.833219587802887), ('iubar', 0.8204532861709595), ('Titan', 0.7797318696975708), ('biga', 0.7567312121391296), ('Luna', 0.7498279213905334), ('radia', 0.7495444416999817), ('lampas', 0.7475866675376892), ('Soli', 0.7438914775848389), ('praeuius', 0.7347240447998047)]",49,1.0,1,"[('Cynthia', 0.841077983379364), ('iubar', 0.8308103084564209), ('splendeo', 0.8083301186561584), ('roseus', 0.8051807880401611), ('Aurora', 0.8035947680473328), ('corusco', 0.7939544320106506), ('rutilus', 0.7934815287590027), ('coruscus', 0.7910138964653015), ('lampas', 0.7886485457420349), ('rutilo', 0.7805103659629822)]"
Porcius,49,46,0.6460925,0,"[('Aelius', 0.8366057276725769), ('Aurelius', 0.8237794637680054), ('Sergius', 0.8231935501098633), ('Iunius', 0.8172627687454224), ('Pomponius', 0.8110858201980591), ('Liuius', 0.8093849420547485), ('Papirius', 0.8007737994194031), ('Aemilius', 0.8006533980369568), ('Terentius', 0.7954562902450562), ('Albinus', 0.7941507697105408)]",49,1.0,1,"[('coruinus', 0.8378306031227112), ('Atilius', 0.8291575908660889), ('Messala', 0.805859386920929), ('Spurius', 0.8028696179389954), ('Aulus', 0.8011457324028015), ('Sempronius', 0.7979415059089661), ('Octauius', 0.7936282157897949), ('Laeuinus', 0.7887701392173767), ('Afranius', 0.7870182394981384), ('Sex.', 0.7862595319747925)]"
clauis,49,46,0.6292614,0,"[('uestimentum', 0.615478515625), ('fornix', 0.6081573367118835), ('lectica', 0.577197253704071), ('paries', 0.57463538646698), ('cratis', 0.5671698451042175), ('taberna', 0.5632312893867493), ('hama', 0.5583401322364807), ('propugnaculum', 0.5566267967224121), ('priuilegium', 0.5490315556526184), ('uehiculum', 0.5472590923309326)]",49,1.0,1,"[('claustrum', 0.6598971486091614), ('uectis', 0.6453556418418884), ('fenestra', 0.6220826506614685), ('tabulatum', 0.619454562664032), ('desuper', 0.6193925738334656), ('paries', 0.6175568103790283), ('funis', 0.6146706938743591), ('tectus', 0.6123243570327759), ('clauus', 0.600939154624939), ('propugnaculum', 0.598909854888916)]"
repto,49,46,0.6777723,0,"[('Niliacus', 0.7396597266197205), ('udo', 0.7197901606559753), ('liueo', 0.7141156196594238), ('irrigo', 0.7120484113693237), ('lambo', 0.7085166573524475), ('uagio', 0.7025707364082336), ('neo', 0.6931938529014587), ('annosus', 0.6930819749832153), ('repo', 0.6924746632575989), ('roro', 0.6915248036384583)]",49,1.0,1,"[('turgidus', 0.797481119632721), ('rigeo', 0.7913166880607605), ('uomio', 0.7908346056938171), ('concolor', 0.7857990264892578), ('hirtus', 0.7768911123275757), ('sentis', 0.775501549243927), ('gelidus', 0.7750259041786194), ('sulco', 0.7750237584114075), ('spumo', 0.7738076448440552), ('madidus', 0.7727788686752319)]"
rictus,49,46,0.8877797,0,"[('guttur', 0.8536677360534668), ('sanguineus', 0.8462291359901428), ('chalybs', 0.8375687599182129), ('spumo', 0.8340371251106262), ('anhelo', 0.8335792422294617), ('lacer', 0.8294351696968079), ('rigeo', 0.8271869421005249), ('sibilo', 0.8233575224876404), ('tabum', 0.819712221622467), ('dissilio', 0.8182724714279175)]",49,1.0,1,"[('guttur', 0.8931506872177124), ('sanies', 0.860955536365509), ('faux', 0.8537806272506714), ('exsanguis', 0.8299705982208252), ('fauces', 0.8212506771087646), ('saeta', 0.8191548585891724), ('patulus', 0.8186616897583008), ('rigesco', 0.8118364214897156), ('naris', 0.8107575178146362), ('madidus', 0.8081827759742737)]"
maliuolus,49,46,0.36358374,0,"[('immoderatus', 0.629715085029602), ('anxietas', 0.6030145287513733), ('dissolutio', 0.598908543586731), ('pusillus', 0.5928254127502441), ('intemperans', 0.5882582068443298), ('oblectamentum', 0.5824984908103943), ('exilis', 0.5803366303443909), ('eneruo', 0.5800978541374207), ('insanabilis', 0.5788629651069641), ('asperum', 0.5777810215950012)]",49,1.0,1,"[('beniuolus', 0.7299333214759827), ('malitiosus', 0.70022052526474), ('diametros', 0.6031996011734009), ('stella', 0.5917322635650635), ('coniunctio', 0.5886433720588684), ('Luna', 0.5652363300323486), ('Sol', 0.5452411770820618), ('praesertim', 0.5399236679077148), ('luna', 0.5370453596115112), ('ualitudo', 0.5275883078575134)]"
impurus,48,46,0.6217089,0,"[('libidinosus', 0.6992175579071045), ('stuprum', 0.624111533164978), ('petulans', 0.6223046183586121), ('corruptor', 0.6139225363731384), ('scelestus', 0.6107407212257385), ('adulter', 0.6053524017333984), ('procax', 0.6004671454429626), ('lamentabilis', 0.5981594920158386), ('inhio', 0.5784935355186462), ('contamino', 0.5767130851745605)]",48,1.0,1,"[('libido', 0.8321589231491089), ('obscenus', 0.7798018455505371), ('libidinosus', 0.7779017686843872), ('impudicus', 0.7611843347549438), ('flagitiosus', 0.7497959136962891), ('incestus', 0.7247829437255859), ('praeposterus', 0.7203812599182129), ('turpis', 0.705081582069397), ('turpissimus', 0.6972625851631165), ('petulans', 0.6876046061515808)]"
depopulo,48,46,0.7330472,0,"[('depopulatus', 0.830381453037262), ('populor', 0.8175005912780762), ('uasto', 0.8085026144981384), ('populatio', 0.7167342901229858), ('accolo', 0.691035807132721), ('maritimus', 0.6813932657241821), ('incolo', 0.6714505553245544), ('circumsedeo', 0.6689735651016235), ('Pyrenaeus', 0.6686986684799194), ('Hellespontus', 0.6684456467628479)]",48,1.0,1,"[('depopulatus', 0.7882561683654785), ('uasto', 0.7795612215995789), ('peruado', 0.7331239581108093), ('praedor', 0.7272722125053406), ('populor', 0.7219047546386719), ('populo', 0.7113896012306213), ('diripio', 0.7106801867485046), ('peruagor', 0.6698538661003113), ('euerto', 0.6693536043167114), ('Thessalia', 0.660872220993042)]"
adnecto,48,46,0.6058452,0,"[('angusto', 0.7176339030265808), ('uadosus', 0.7171307802200317), ('sinuo', 0.7134101390838623), ('stagno', 0.7089806795120239), ('adiacens', 0.7080318927764893), ('impositus', 0.7048908472061157), ('adluo', 0.7046716213226318), ('concauus', 0.702266275882721), ('tenuo', 0.7007584571838379), ('sido', 0.700721263885498)]",48,1.0,1,"[('pertundo', 0.6501314640045166), ('uirido', 0.6394027471542358), ('iuncus', 0.6242446899414062), ('redoleo', 0.6195562481880188), ('platanus', 0.61234050989151), ('eluo', 0.6106832027435303), ('frondeo', 0.6066483855247498), ('salix', 0.6043728590011597), ('compactus', 0.6031426787376404), ('truncus', 0.5895520448684692)]"
commendatio,48,46,0.46323317,0,"[('humanitas', 0.6826990842819214), ('facilitas', 0.6797807812690735), ('utilitas', 0.6523407697677612), ('beneuolentia', 0.6448299884796143), ('imitatio', 0.6445801854133606), ('subtilitas', 0.6284671425819397), ('beniuolentia', 0.627051055431366), ('ostentatio', 0.6245769262313843), ('diligentia', 0.623947024345398), ('liberalitas', 0.6161100268363953)]",48,1.0,1,"[('sedulitas', 0.641873836517334), ('praeparandus', 0.5728631019592285), ('seuer', 0.5690160989761353), ('educatio', 0.5603647828102112), ('frugalitas', 0.5575439929962158), ('honestas', 0.5511175990104675), ('dilo', 0.5493800044059753), ('anxietas', 0.5474083423614502), ('extructus', 0.5461742281913757), ('diffidentia', 0.5418636798858643)]"
insperatus,48,46,0.5467678,0,"[('laetitia', 0.6424676179885864), ('maeror', 0.6133549809455872), ('gaudium', 0.5859829187393188), ('gestio', 0.5636414885520935), ('miserrimus', 0.5609034299850464), ('maestitia', 0.5500579476356506), ('aegritudo', 0.5427389740943909), ('recreo', 0.5202612280845642), ('pauor', 0.5190942883491516), ('improuisus', 0.5136922001838684)]",48,1.0,1,"[('inopinus', 0.6737968325614929), ('repentinus', 0.6686335802078247), ('luctuosus', 0.6349881291389465), ('concursus', 0.6301668286323547), ('praeceps', 0.6156872510910034), ('pauor', 0.6051627397537231), ('celeritas', 0.601464569568634), ('exsilio', 0.5968999266624451), ('uelox', 0.592366635799408), ('celer', 0.591502845287323)]"
tuscus,48,46,0.58563185,0,"[('picus', 0.7525041103363037), ('patulus', 0.7518730759620667), ('ruber', 0.7420163750648499), ('Tagus', 0.7375642657279968), ('nigrus', 0.7313921451568604), ('paluster', 0.7195186614990234), ('pampineus', 0.7187746167182922), ('decolor', 0.7178997993469238), ('riguus', 0.7168784141540527), ('Hermus', 0.7146854996681213)]",48,1.0,1,"[('A.', 0.8056560754776001), ('bassus', 0.7845904231071472), ('decio', 0.7437001466751099), ('Postumius', 0.7179510593414307), ('murena', 0.7176065444946289), ('palladium', 0.7171790599822998), ('Ian', 0.7099587321281433), ('Marcius', 0.6999451518058777), ('Febr', 0.6978664994239807), ('Tuscus', 0.6967319846153259)]"
consummatio,48,46,0.2465285,0,"[('festiuitas', 0.6796779036521912), ('raritas', 0.6312772035598755), ('uenusto', 0.6212810277938843), ('excellentia', 0.6092210412025452), ('allegoria', 0.604394257068634), ('praecello', 0.5988045930862427), ('claritas', 0.597139298915863), ('fecunditas', 0.593259871006012), ('elegantia', 0.5908624529838562), ('continentia', 0.5858822464942932)]",48,1.0,1,"[('consummo', 0.5780311226844788), ('perfectio', 0.5588551163673401), ('perpetuitas', 0.5511782765388489), ('septimus', 0.5207341909408569), ('remissio', 0.5107508301734924), ('nonus', 0.5083438158035278), ('saeculum', 0.5067987442016602), ('sempiternus', 0.4937411844730377), ('quinquagesimus', 0.4912940263748169), ('computatio', 0.4912738800048828)]"
Achiuus,48,46,0.42105037,0,"[('Atrides', 0.7223721146583557), ('Danaum', 0.7121197581291199), ('Hector', 0.7085913419723511), ('Danaus', 0.7058468461036682), ('ductor', 0.6972252726554871), ('Alcides', 0.6696470379829407), ('Turnus', 0.6694954633712769), ('Pelasgus', 0.66847825050354), ('Phryges', 0.6632356643676758), ('Priamus', 0.6596388220787048)]",48,1.0,1,"[('Samnis', 0.7486743330955505), ('Sabini', 0.7348112463951111), ('Porsenna', 0.7312499284744263), ('Corinthus', 0.7265459895133972), ('Manlius', 0.7253750562667847), ('Seruilius', 0.7213535308837891), ('Ticinus', 0.7197862267494202), ('Cimbri', 0.713408350944519), ('Mummius', 0.7130728960037231), ('Numida', 0.7122514843940735)]"
inspiro,48,46,0.424083,0,"[('lambo', 0.8092528581619263), ('mulceo', 0.7709908485412598), ('turgeo', 0.7677347660064697), ('infigo', 0.7539690136909485), ('rigesco', 0.7476029396057129), ('permulceo', 0.7466444969177246), ('sequax', 0.7466351389884949), ('buxus', 0.7445791959762573), ('letalis', 0.7428306937217712), ('adflo', 0.742206335067749)]",48,1.0,1,"[('imbuo', 0.6190688014030457), ('insinuo', 0.6007413864135742), ('eloquium', 0.5817210078239441), ('caelestis', 0.5801766514778137), ('sincerus', 0.5705385804176331), ('contribuo', 0.570471465587616), ('edoceo', 0.5700293183326721), ('propitio', 0.5556996464729309), ('diuinus', 0.5510736703872681), ('pura', 0.5468006730079651)]"
miliarius,48,46,0.70304817,0,"[('oliuetum', 0.7486199736595154), ('XI', 0.7273568511009216), ('erogatio', 0.7129786014556885), ('stadium', 0.7111381888389587), ('subterraneus', 0.7090545296669006), ('AD', 0.7015091180801392), ('nongenti', 0.697612464427948), ('pastio', 0.696234405040741), ('nonaginta', 0.6951784491539001), ('piscina', 0.6887034177780151)]",48,1.0,1,"[('XI', 0.7475085258483887), ('Idus', 0.7361388206481934), ('duodecimus', 0.7271358370780945), ('december', 0.7238131761550903), ('X', 0.7130997776985168), ('XL', 0.7127501368522644), ('sexagesimus', 0.7125531435012817), ('nonus', 0.7074764370918274), ('sextus', 0.7072186470031738), ('XIII', 0.7040314674377441)]"
frico,48,46,0.74293464,0,"[('adips', 0.8457375168800354), ('coctus', 0.8364446759223938), ('balsamum', 0.8121673464775085), ('unguo', 0.8098077178001404), ('uitellus', 0.8063491582870483), ('salis', 0.7980985641479492), ('coclea', 0.7876507639884949), ('cuminum', 0.7875250577926636), ('cucurbita', 0.7867596745491028), ('creta', 0.786483883857727)]",48,1.0,1,"[('cuminum', 0.9141629934310913), ('coriandrum', 0.9102317690849304), ('coco', 0.9062899947166443), ('porrum', 0.9033665657043457), ('nucleus', 0.8961040377616882), ('cepa', 0.8944999575614929), ('piper', 0.8942872285842896), ('assa', 0.8933660387992859), ('acetum', 0.8813373446464539), ('cucurbita', 0.879784345626831)]"
cubitum,48,46,0.62558603,0,"[('cubitus', 0.6943519711494446), ('sursum', 0.6648114919662476), ('tuber', 0.6544517874717712), ('fistula', 0.6534692049026489), ('uirgula', 0.6525292992591858), ('testiculus', 0.6518372297286987), ('digitum', 0.6435056924819946), ('acus', 0.6397984027862549), ('labrum', 0.6371363401412964), ('ferramentum', 0.6349877119064331)]",48,1.0,1,"[('palmus', 0.7781085968017578), ('crassitudo', 0.772911012172699), ('cubitus', 0.7720730304718018), ('ansa', 0.7505422830581665), ('longitudo', 0.7358474731445312), ('breuissimus', 0.725083589553833), ('bini', 0.7174105644226074), ('uncia', 0.7109467387199402), ('umbilicus', 0.7035716772079468), ('IIII', 0.6976844668388367)]"
mediocriter,48,45,0.49418342,0,"[('eruditio', 0.6208247542381287), ('poeticus', 0.592313289642334), ('perfecte', 0.5919975638389587), ('artificium', 0.591187059879303), ('atquus', 0.5885831713676453), ('Stoicus', 0.5811153650283813), ('uulgaris', 0.5808804035186768), ('oratorius', 0.5799198746681213), ('subtiliter', 0.5776030421257019), ('Lysias', 0.5731631517410278)]",48,1.0,1,"[('mollitia', 0.6332804560661316), ('austerus', 0.6312675476074219), ('palmula', 0.6138893961906433), ('perfrico', 0.6074263453483582), ('beta', 0.6063546538352966), ('superfluo', 0.6050404906272888), ('tuber', 0.6029245853424072), ('oblongus', 0.6022559404373169), ('temperamentum', 0.5976850986480713), ('acidus', 0.5946657061576843)]"
prolixus,48,45,0.46035558,0,"[('spissus', 0.6985430121421814), ('pampinus', 0.6440783143043518), ('perluceo', 0.6435325145721436), ('quadrupes', 0.6421661972999573), ('uirgultum', 0.641296923160553), ('hirtus', 0.6402259469032288), ('sentis', 0.6377646327018738), ('putr', 0.6365287899971008), ('robigo', 0.6354464292526245), ('lapidosus', 0.6324547529220581)]",48,1.0,1,"[('longissimus', 0.7413612008094788), ('angustus', 0.6751425266265869), ('angusto', 0.6674623489379883), ('situs', 0.659368097782135), ('tenuis', 0.6472554206848145), ('distendo', 0.630111038684845), ('obliquo', 0.6296039819717407), ('flexuosus', 0.6230976581573486), ('lubricus', 0.6218996047973633), ('arto', 0.617881715297699)]"
parasitus,48,45,0.386146,0,"[('amica', 0.707292377948761), ('leno', 0.6971675753593445), ('Syrus', 0.6791837215423584), ('erus', 0.6542244553565979), ('Bacchides', 0.6479766368865967), ('amator', 0.645100474357605), ('peregre', 0.6429061889648438), ('ancilla', 0.6422293186187744), ('Heus', 0.6289685368537903), ('derideo', 0.6191037893295288)]",48,1.0,1,"[('mimus', 0.5395076274871826), ('facetus', 0.5257852673530579), ('Amicus', 0.5240046381950378), ('uenustas', 0.5187504291534424), ('cono', 0.5101688504219055), ('iamdudum', 0.5018733143806458), ('scaenicus', 0.49947312474250793), ('ambrosia', 0.489326536655426), ('proloquor', 0.48407644033432007), ('hercules', 0.4803105890750885)]"
Delius,48,45,0.70162106,0,"[('chelys', 0.793582558631897), ('plectrum', 0.7903010249137878), ('thyrsus', 0.7418662905693054), ('Iacchus', 0.7337659001350403), ('Galatea', 0.7330010533332825), ('calamus', 0.7326297163963318), ('Orpheus', 0.7256806492805481), ('Pallas', 0.723568320274353), ('lyra', 0.719753623008728), ('corymbus', 0.7150152325630188)]",48,1.0,1,"[('Pan', 0.835295557975769), ('tripodas', 0.830232560634613), ('nymphe', 0.8157685399055481), ('Faunus', 0.7946914434432983), ('Pallas', 0.7906243801116943), ('cycnus', 0.7835301756858826), ('orgium', 0.7802990674972534), ('Ida', 0.7777987718582153), ('fatidicus', 0.7741787433624268), ('Satyrus', 0.7639095187187195)]"
ascensus,48,45,0.66567034,0,"[('praerumpo', 0.7805685997009277), ('planities', 0.7634514570236206), ('agger', 0.7451331615447998), ('altitudo', 0.7205297946929932), ('turris', 0.7129194140434265), ('collis', 0.6995294690132141), ('praeruptus', 0.6914647221565247), ('deturbo', 0.6811574101448059), ('cliuus', 0.6800708770751953), ('ualles', 0.6718342900276184)]",48,1.0,1,"[('scala', 0.7823472619056702), ('planities', 0.7614796161651611), ('gyrus', 0.751298189163208), ('cliuus', 0.7353212237358093), ('crepido', 0.7186778783798218), ('margo', 0.7005019187927246), ('meridies', 0.694627583026886), ('uallis', 0.6868740916252136), ('cenaculum', 0.6851705312728882), ('campester', 0.6820625066757202)]"
Flauius,48,45,0.58364135,0,"[('Lucius', 0.7850221991539001), ('quaestor', 0.7627182602882385), ('Lucretius', 0.7413444519042969), ('iunius', 0.741015613079071), ('Minucius', 0.7403865456581116), ('Rufinus', 0.7342196702957153), ('Octauius', 0.7263192534446716), ('Marcius', 0.7251997590065002), ('procurator', 0.7241061925888062), ('Titius', 0.7240120768547058)]",48,1.0,1,"[('Spurius', 0.8542922735214233), ('Cn.us', 0.8272944092750549), ('Quintius', 0.8076364994049072), ('Sempronius', 0.8034608960151672), ('Annius', 0.7970330715179443), ('Aulus', 0.7901685237884521), ('Lentulus', 0.7878925204277039), ('Octauius', 0.7795092463493347), ('Dolabella', 0.7638190984725952), ('Cornelius', 0.7601474523544312)]"
trigonus,48,45,0.46098214,0,"[('Capricornus', 0.7110535502433777), ('Leo', 0.7042343616485596), ('Libra', 0.6995295882225037), ('Librum', 0.6811903715133667), ('chele', 0.6544198989868164), ('scorpius', 0.6377814412117004), ('stella', 0.6343842148780823), ('geminus', 0.6326764822006226), ('astrum', 0.6281539797782898), ('cancer', 0.6260404586791992)]",48,1.0,1,"[('quadro', 0.8301868438720703), ('diametros', 0.8299714922904968), ('Sol', 0.6868548393249512), ('Luna', 0.6391333341598511), ('aries', 0.6390997767448425), ('stella', 0.6117616295814514), ('aquarius', 0.6070076823234558), ('Saturnum', 0.5988814830780029), ('Mercurius', 0.5941464304924011), ('scorpio', 0.5829685926437378)]"
uinculo,48,45,0.58117664,0,"[('dissoluo', 0.5556124448776245), ('uermis', 0.5377910137176514), ('intestinus', 0.5313912630081177), ('rigor', 0.5292206406593323), ('extrinsecus', 0.5266448259353638), ('umor', 0.5248498320579529), ('omentum', 0.5228869915008545), ('materies', 0.5179650187492371), ('adstringo', 0.5145374536514282), ('omnimodus', 0.5124534964561462)]",48,1.0,1,"[('nexus', 0.6837947368621826), ('uinculum', 0.6565317511558533), ('dissoluo', 0.617041826248169), ('constringo', 0.5968160629272461), ('pus', 0.5497588515281677), ('nodo', 0.5338687896728516), ('contraho', 0.5017615556716919), ('conuino', 0.499906986951828), ('obligo', 0.4923427104949951), ('alligo', 0.49170583486557007)]"
abscisus,48,45,0.5504454,0,"[('oppositus', 0.6155930757522583), ('amputo', 0.6124517917633057), ('trunco', 0.608705997467041), ('perfodio', 0.6039668321609497), ('lacerus', 0.6009518504142761), ('nudus', 0.6002188920974731), ('loricus', 0.5975003838539124), ('uncus', 0.5876633524894714), ('nudo', 0.5864365696907043), ('fragmen', 0.5853493809700012)]",48,1.0,1,"[('trunco', 0.7732959985733032), ('discindo', 0.733235239982605), ('saucio', 0.7235124707221985), ('discerpo', 0.7177634835243225), ('inguen', 0.7139760851860046), ('transfigo', 0.7132413387298584), ('abscido', 0.712141752243042), ('sura', 0.6915764212608337), ('rado', 0.6893652081489563), ('molaris', 0.6837553381919861)]"
breuus,48,45,0.6243049,0,"[('breuior', 0.7646715044975281), ('longior', 0.6385443806648254), ('extendo', 0.6248710751533508), ('emetior', 0.6187012791633606), ('spatium', 0.6064453125), ('brumalis', 0.6007795929908752), ('aestiuus', 0.5967820882797241), ('Capricornus', 0.5955496430397034), ('octauus', 0.5932973623275757), ('autumnalis', 0.5875988602638245)]",48,1.0,1,"[('longissimus', 0.7068396806716919), ('creticus', 0.6486353874206543), ('longior', 0.643736720085144), ('permeo', 0.6433767080307007), ('enato', 0.6350257396697998), ('lepus', 0.6290090084075928), ('superfundo', 0.6200149059295654), ('proceritas', 0.6139987111091614), ('difficilior', 0.6109117269515991), ('frequentissimus', 0.607357919216156)]"
sator,48,45,0.4700203,0,"[('propitio', 0.6923553347587585), ('inuoco', 0.6862490773200989), ('omnipotens', 0.665482223033905), ('caelicola', 0.6627073287963867), ('diuus', 0.6461233496665955), ('adnuo', 0.6376750469207764), ('numen', 0.6359930038452148), ('ueneror', 0.6325525045394897), ('adoro', 0.6287721991539001), ('Quirinus', 0.6219637393951416)]",48,1.0,1,"[('conditor', 0.67186439037323), ('aeterno', 0.5902700424194336), ('creo', 0.5797802209854126), ('redemptor', 0.5761036276817322), ('omnipotens', 0.5701581835746765), ('columen', 0.555218517780304), ('genitor', 0.5551032423973083), ('unicus', 0.5345054268836975), ('perennis', 0.5298576354980469), ('decus', 0.5288256406784058)]"
