Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
querulus,27,25,0.51682293,0,"[('niuei', 0.7316915392875671), ('ligustrum', 0.7287071347236633), ('lutulentus', 0.7260951995849609), ('echo', 0.7244849801063538), ('presso', 0.7197122573852539), ('amico', 0.7176502346992493), ('Hyblaeus', 0.7175971269607544), ('sutor', 0.7143323421478271), ('putidus', 0.7095839977264404), ('corymbus', 0.7066468000411987)]",27,1.0,1,"[('blo', 0.7412933707237244), ('mulceo', 0.7305004000663757), ('mollus', 0.7157601714134216), ('mitesco', 0.7118254899978638), ('susurro', 0.7049659490585327), ('suspiro', 0.7037112712860107), ('ructo', 0.7002805471420288), ('rigo', 0.6968379020690918), ('adsuetus', 0.6917676329612732), ('madeo', 0.6907599568367004)]"
dirumpo,27,25,0.29684144,0,"[('buteo', 0.7828207015991211), ('Telesinus', 0.776016891002655), ('Dionysia', 0.7613746523857117), ('ceruina', 0.7587968111038208), ('Ariminus', 0.7577082514762878), ('aruina', 0.7528730630874634), ('Aurelium', 0.7526378631591797), ('IU', 0.7521708607673645), ('Hostilius', 0.7507418394088745), ('Octo', 0.7506537437438965)]",27,1.0,1,"[('cornipes', 0.8286517858505249), ('strido', 0.8143469095230103), ('crepo', 0.8032752275466919), ('anhelus', 0.7861782312393188), ('crepito', 0.7848719954490662), ('irruo', 0.7784764766693115), ('cautes', 0.7783358693122864), ('spumo', 0.7781978249549866), ('pendulus', 0.7732416987419128), ('illido', 0.7701228857040405)]"
tantopere,27,25,0.45955765,0,"[('Zenon', 0.6479510068893433), ('Atquis', 0.6196284890174866), ('uinosus', 0.5986573100090027), ('defungor', 0.5967636108398438), ('insulsus', 0.5955879092216492), ('displiceo', 0.5947747826576233), ('palpo', 0.5938352346420288), ('obloquor', 0.5928508043289185), ('inquio', 0.5912226438522339), ('euidenter', 0.5828145146369934)]",27,1.0,1,"[('nor', 0.6460004448890686), ('exsorbeo', 0.64531409740448), ('marrubium', 0.644622802734375), ('pinguitudo', 0.6407855153083801), ('polypus', 0.6406452655792236), ('mansuesco', 0.6397326588630676), ('arbutus', 0.6263935565948486), ('uligo', 0.6183879971504211), ('saxatilis', 0.6137132048606873), ('uipera', 0.6107046008110046)]"
breuius,27,25,0.3559395,0,"[('tenuis', 0.6751964688301086), ('plenior', 0.636082112789154), ('Paulatim', 0.6296965479850769), ('extenuo', 0.6289896965026855), ('praessus', 0.6237264275550842), ('enucleo', 0.6215680837631226), ('exilis', 0.620193362236023), ('syllabum', 0.6105736494064331), ('arteria', 0.6092445254325867), ('articulus', 0.6057558059692383)]",27,1.0,1,"[('accolo', 0.652211606502533), ('arbustus', 0.6485137343406677), ('hortulus', 0.6465646028518677), ('niuosus', 0.6449080109596252), ('saxosus', 0.638770580291748), ('uadosus', 0.6364530920982361), ('scaber', 0.6304029822349548), ('beta', 0.6284672617912292), ('siccior', 0.6257613897323608), ('cydnus', 0.6247586011886597)]"
Erebius,27,25,0.5956634,0,"[('Dis', 0.8276606202125549), ('infernus', 0.8183313608169556), ('Stygius', 0.7781583666801453), ('Styx', 0.7762529850006104), ('Paean', 0.7630026936531067), ('Orcs', 0.7588306069374084), ('Acheron', 0.7525556683540344), ('Tartara', 0.7439389824867249), ('Acheronta', 0.7416859865188599), ('Aeolius', 0.7406575083732605)]",27,1.0,1,"[('detrudo', 0.6643831729888916), ('concutio', 0.6593819260597229), ('funestus', 0.6592234969139099), ('barathrum', 0.6535346508026123), ('feruidus', 0.6463512778282166), ('perosus', 0.6436319947242737), ('Tartareus', 0.6412230730056763), ('tremo', 0.6385338306427002), ('tenueo', 0.6357625722885132), ('conuoluo', 0.6334059238433838)]"
aruspex,27,25,0.35743093,0,"[('condignus', 0.7074037194252014), ('Eutychus', 0.6723700761795044), ('adsimulo', 0.6544845104217529), ('Febr', 0.6521449089050293), ('adulterinus', 0.6435191631317139), ('Q', 0.6413757801055908), ('estne', 0.635503351688385), ('XLUInI', 0.6303084492683411), ('Tacitus', 0.6295453310012817), ('uT', 0.629441499710083)]",27,1.0,1,"[('Delphae', 0.7491506338119507), ('haruspex', 0.6728426814079285), ('Hammon', 0.6710463166236877), ('Iphigenia', 0.6697009801864624), ('Delphicus', 0.6616480946540833), ('Tiresia', 0.6450096368789673), ('tauricus', 0.6307293176651001), ('Apulus', 0.6101783514022827), ('Dodonaeus', 0.6073601245880127), ('Lemnius', 0.60601806640625)]"
expergiscor,27,25,0.5890662,0,"[('dormio', 0.7063391804695129), ('dormito', 0.6926303505897522), ('mane', 0.6679378151893616), ('sterto', 0.6558966636657715), ('tepesco', 0.6527884602546692), ('coniueo', 0.6468611359596252), ('obdormio', 0.6421480774879456), ('crapula', 0.6407938003540039), ('flendus', 0.6352558732032776), ('concubinus', 0.6269721984863281)]",27,1.0,1,"[('proflo', 0.6356029510498047), ('fura', 0.6063294410705566), ('exhorreo', 0.6030358076095581), ('ingemino', 0.6005682945251465), ('ploratus', 0.6001771688461304), ('manis', 0.600134015083313), ('oborior', 0.595371425151825), ('filiolus', 0.5903840661048889), ('Eutychus', 0.5875687003135681), ('inbecillis', 0.5854206085205078)]"
perpetuitas,27,25,0.2690475,0,"[('iniquior', 0.5785032510757446), ('perceptio', 0.563439667224884), ('fato', 0.5537934303283691), ('nauiter', 0.5490346550941467), ('fidelior', 0.5488053560256958), ('absolute', 0.5448973774909973), ('tolerabiliter', 0.5441221594810486), ('adrogo', 0.5440357327461243), ('uicissitudo', 0.5429933667182922), ('inualesco', 0.5414932370185852)]",27,1.0,1,"[('dispensatio', 0.6055462956428528), ('aeternitas', 0.5975049138069153), ('inoffensa', 0.58138108253479), ('perfectio', 0.5604962110519409), ('inmortalitas', 0.556632936000824), ('mortalitas', 0.5547258853912354), ('aequalitas', 0.5501925945281982), ('perpetuus', 0.522905170917511), ('gradatim', 0.5201528072357178), ('consummatio', 0.5149505138397217)]"
administrandus,27,25,0.50006044,0,"[('administratio', 0.7746086120605469), ('administro', 0.7005242705345154), ('respublica', 0.6103041172027588), ('prouidentia', 0.5889098644256592), ('priuatus', 0.5772846341133118), ('conseruandus', 0.5676063299179077), ('gerendus', 0.549889862537384), ('exsecutio', 0.544119119644165), ('industrius', 0.5370964407920837), ('communico', 0.5327513813972473)]",27,1.0,1,"[('regendus', 0.714870274066925), ('adfectans', 0.630608856678009), ('administro', 0.627472996711731), ('priuatus', 0.6237307190895081), ('conciliandus', 0.6193129420280457), ('consularius', 0.6063161492347717), ('aequissimus', 0.6010206937789917), ('obeundus', 0.5997941493988037), ('illustr', 0.5942125916481018), ('municeps', 0.5863063931465149)]"
anapaestus,27,25,0.614624,0,"[('Aeschylus', 0.6567080616950989), ('senarius', 0.6542814373970032), ('Euripides', 0.6532363891601562), ('iambus', 0.6498860120773315), ('Archilochus', 0.619876503944397), ('acutissimus', 0.5945681929588318), ('creticus', 0.5865799784660339), ('musicus', 0.583896279335022), ('syllaba', 0.5811812877655029), ('Sophocles', 0.5810624957084656)]",27,1.0,1,"[('iambus', 0.8689011931419373), ('dactylus', 0.8649885654449463), ('spondeus', 0.8635339140892029), ('trochaeus', 0.853315532207489), ('creticus', 0.8268812894821167), ('spondium', 0.8082101941108704), ('U', 0.7771845459938049), ('C', 0.7610524892807007), ('hexameter', 0.753054678440094), ('ablatiuus', 0.7487612962722778)]"
ructo,27,25,0.70284575,0,"[('infusco', 0.7862131595611572), ('lutulentus', 0.7718110680580139), ('mulctra', 0.7710885405540466), ('cerebellum', 0.7667334675788879), ('albo', 0.7654415369033813), ('irroro', 0.765400230884552), ('adeps', 0.7627367973327637), ('palumbus', 0.7597083449363708), ('conchylium', 0.7595707178115845), ('nidor', 0.7586188912391663)]",27,1.0,1,"[('umeo', 0.823334276676178), ('madidus', 0.8048280477523804), ('labrum', 0.7845835089683533), ('illabor', 0.7758169770240784), ('unguen', 0.7748425006866455), ('saliens', 0.7745830416679382), ('ebrius', 0.773787796497345), ('acidus', 0.7725816369056702), ('mulceo', 0.7722799181938171), ('madeo', 0.7708296179771423)]"
uelocius,27,25,0.3972203,0,"[('uelocior', 0.684071958065033), ('intractabilis', 0.5936893820762634), ('absorbeo', 0.5915120244026184), ('feminum', 0.5878960490226746), ('praematurus', 0.5855376124382019), ('praeproperus', 0.5853952169418335), ('infreno', 0.5814052820205688), ('Idas', 0.5790317058563232), ('proculco', 0.577294647693634), ('complico', 0.5762166976928711)]",27,1.0,1,"[('celeriter', 0.5778777599334717), ('effugium', 0.5587608218193054), ('ineuitabilis', 0.5533214211463928), ('secure', 0.5360459685325623), ('uociferatio', 0.5290049314498901), ('festinatio', 0.5224847793579102), ('lucubratio', 0.5184915065765381), ('expectans', 0.5181103944778442), ('angor', 0.5171246528625488), ('transitus', 0.5162714719772339)]"
septentrionalis,27,25,0.49812496,0,"[('aequinoctium', 0.7251473665237427), ('autumnalis', 0.7085708975791931), ('solstitium', 0.7071859836578369), ('Quartus', 0.6870041489601135), ('canicula', 0.681034505367279), ('crepusculum', 0.6771303415298462), ('meridianus', 0.6709372997283936), ('deambulo', 0.6691133975982666), ('fauonius', 0.66836017370224), ('exurgeo', 0.6541651487350464)]",27,1.0,1,"[('australis', 0.9014682769775391), ('meridianus', 0.8715919256210327), ('septentrio', 0.8177522420883179), ('Dalmatia', 0.7901199460029602), ('Rubrus', 0.7811542749404907), ('Regium', 0.7771649360656738), ('aquilo', 0.7736826539039612), ('Caspius', 0.7670427560806274), ('uall', 0.7656261324882507), ('Gades', 0.7633856534957886)]"
elego,27,25,0.08874041,0,"[('carruca', 0.7256198525428772), ('decenter', 0.7245451807975769), ('anicula', 0.7160397171974182), ('ampliter', 0.6898033618927002), ('pergula', 0.6816584467887878), ('suauior', 0.6787436604499817), ('derisor', 0.6656757593154907), ('archetypus', 0.6601930260658264), ('nuga', 0.6601375937461853), ('cerdo', 0.657268762588501)]",27,1.0,1,"[('consulo', 0.5541372895240784), ('praestiti', 0.5253946185112), ('propono', 0.5129008889198303), ('recognosco', 0.49714866280555725), ('inquiro', 0.4930809736251831), ('litteratura', 0.49154022336006165), ('quaero', 0.49096187949180603), ('adlego', 0.4863184094429016), ('placeo', 0.48305702209472656), ('familiaritas', 0.4820093512535095)]"
augio,27,25,0.4795636,0,"[('amplifico', 0.6072492003440857), ('efficacus', 0.5968084931373596), ('deperdo', 0.5863757133483887), ('perfectio', 0.5817495584487915), ('amaritudo', 0.5808712840080261), ('adpetitio', 0.5769692063331604), ('demonstrandus', 0.5749400854110718), ('aequanimitas', 0.5740448236465454), ('conglutino', 0.5689883828163147), ('inculco', 0.5682087540626526)]",27,1.0,1,"[('cuias', 0.5051822066307068), ('carptim', 0.5012379884719849), ('prout', 0.5004671216011047), ('admissarius', 0.4965239465236664), ('attributus', 0.494052529335022), ('inaequalitas', 0.4928306043148041), ('quocum', 0.4888632297515869), ('quaeuis', 0.488735556602478), ('adiudico', 0.48643767833709717), ('repugnantia', 0.48159241676330566)]"
machinor,27,25,0.41104078,0,"[('effo', 0.6161016821861267), ('timo', 0.6132987141609192), ('conscindo', 0.6022616624832153), ('conflo', 0.5942091941833496), ('commereo', 0.5924755334854126), ('subio', 0.5648022294044495), ('defleo', 0.552086353302002), ('nocentus', 0.5511668920516968), ('abstuleo', 0.5307523608207703), ('imprecor', 0.5285192728042603)]",27,1.0,1,"[('incresco', 0.6423840522766113), ('molior', 0.6157354116439819), ('exseco', 0.6050879955291748), ('occulto', 0.6049478054046631), ('ablego', 0.6005508303642273), ('appeto', 0.5976686477661133), ('immitto', 0.5975140333175659), ('serpo', 0.5965007543563843), ('uenenatus', 0.5963612794876099), ('strangulo', 0.5949163436889648)]"
quaesitum,27,25,0.5590265,0,"[('Bithyni', 0.7357909083366394), ('Lego', 0.7056280970573425), ('retenio', 0.6984056234359741), ('Pyrrum', 0.6852657198905945), ('Febr', 0.6819739937782288), ('concimo', 0.6811997890472412), ('Orodes', 0.680748701095581), ('Messenius', 0.6791806817054749), ('fenestella', 0.6778723001480103), ('LUII', 0.6746923923492432)]",27,1.0,1,"[('Pausanias', 0.6943734288215637), ('Illyriae', 0.6917635202407837), ('ulixem', 0.6867556571960449), ('Hiero', 0.6847167611122131), ('accitus', 0.6759606599807739), ('Luscinus', 0.6742497682571411), ('sciscito', 0.6727180480957031), ('Atilius', 0.671345055103302), ('Samothracia', 0.6708564758300781), ('Delphos', 0.6702591180801392)]"
Tubero,27,25,0.50143456,0,"[('Pomponius', 0.8506667613983154), ('Caecilius', 0.8398968577384949), ('Manilius', 0.8330816030502319), ('Terentius', 0.8268193602561951), ('Marcus', 0.8259502053260803), ('Sulpicius', 0.8171706795692444), ('Cotta', 0.8064488172531128), ('Aurelius', 0.8027284145355225), ('Oppius', 0.8001549243927002), ('Scaeuola', 0.7966341972351074)]",27,1.0,1,"[('Ares', 0.8561596274375916), ('desertus', 0.8334946632385254), ('perpaucus', 0.8300239443778992), ('inflexio', 0.8295214772224426), ('balbus', 0.8231731057167053), ('Longinus', 0.8191515803337097), ('Ephorus', 0.8181407451629639), ('meles', 0.8173306584358215), ('Massa', 0.8152718544006348), ('Eumenen', 0.8136803507804871)]"
donarium,27,25,0.40262163,0,"[('myricus', 0.8487587571144104), ('cultrix', 0.8197743892669678), ('Sabaeus', 0.8189212679862976), ('uaccus', 0.8131124377250671), ('Rhodopen', 0.8007150292396545), ('Maenala', 0.79807448387146), ('textilis', 0.79216468334198), ('aesculus', 0.7908106446266174), ('stramen', 0.7845999002456665), ('Sabaei', 0.7840906977653503)]",27,1.0,1,"[('altar', 0.7342700958251953), ('altarium', 0.7274314165115356), ('exorno', 0.6965985894203186), ('libamen', 0.6906268000602722), ('infula', 0.6720958948135376), ('incensus', 0.663830578327179), ('hostia', 0.6581076383590698), ('turibulum', 0.6540283560752869), ('ornamentum', 0.6481194496154785), ('statua', 0.6414485573768616)]"
disturbo,27,25,0.22104222,0,"[('ingruo', 0.6037266850471497), ('minitor', 0.5736823678016663), ('obsisto', 0.5679358243942261), ('inuado', 0.5505465269088745), ('turbo', 0.5344011187553406), ('euerto', 0.5326792001724243), ('prorumpo', 0.5262875556945801), ('infestus', 0.5236201286315918), ('opprimo', 0.5203788876533508), ('irruo', 0.5154989361763)]",27,1.0,1,"[('cariosus', 0.6518716216087341), ('conspergo', 0.6477907299995422), ('demolior', 0.6439218521118164), ('extractum', 0.6416405439376831), ('euello', 0.640119194984436), ('pernocto', 0.6382638812065125), ('obdo', 0.622397243976593), ('sarculum', 0.62209153175354), ('algidus', 0.6203566193580627), ('meritorius', 0.6167765855789185)]"
inmaneo,27,25,0.55134475,0,"[('chalybs', 0.7609521150588989), ('roto', 0.7173106670379639), ('fragmen', 0.7098304629325867), ('rictus', 0.7068254351615906), ('crepito', 0.7035688161849976), ('caua', 0.703198254108429), ('stridor', 0.7026424407958984), ('spiramen', 0.7006699442863464), ('affigo', 0.6975591778755188), ('sudis', 0.6938685774803162)]",27,1.0,1,"[('furialis', 0.7304063439369202), ('inmanis', 0.708780825138092), ('caestus', 0.6897473931312561), ('immanis', 0.6771450638771057), ('giganteus', 0.6700884103775024), ('Taenarius', 0.648041307926178), ('belua', 0.6443516612052917), ('infestus', 0.642804741859436), ('ferocitas', 0.642462968826294), ('rabidus', 0.6390866637229919)]"
indicus,27,25,0.45143962,0,"[('Satus', 0.7314397096633911), ('Capio', 0.7250645756721497), ('Ouis', 0.7154594659805298), ('sardus', 0.7071085572242737), ('bulga', 0.7061375975608826), ('blatta', 0.703311562538147), ('redembo', 0.6998072862625122), ('LUII', 0.6996085047721863), ('tis', 0.6989337801933289), ('Telesinus', 0.6983969807624817)]",27,1.0,1,"[('Eryx', 0.75738525390625), ('Lycus', 0.7299162745475769), ('cacus', 0.7253703474998474), ('rhinoceros', 0.7205236554145813), ('fuscina', 0.7067978978157043), ('corylus', 0.7062303423881531), ('Lycius', 0.7025651335716248), ('baccha', 0.7014925479888916), ('Hyrcana', 0.6932734251022339), ('cyaneus', 0.6909934878349304)]"
acquiro,27,25,0.41598994,0,"[('repromitto', 0.6268712282180786), ('uiduitas', 0.6168265342712402), ('Dignus', 0.6094849705696106), ('Tantum', 0.5989170074462891), ('prodendus', 0.5930696129798889), ('dominium', 0.5897642374038696), ('benefacio', 0.5892983675003052), ('imbecillis', 0.5879353880882263), ('scrupulus', 0.5843912363052368), ('promissor', 0.5832834839820862)]",27,1.0,1,"[('euiscero', 0.6464241743087769), ('uestus', 0.5847659111022949), ('deiectio', 0.5604661703109741), ('depereo', 0.5511028170585632), ('Ceterum', 0.5404430031776428), ('labefacto', 0.5382794737815857), ('diuitiae', 0.5237289071083069), ('immoderatus', 0.5194894671440125), ('exinanio', 0.5189148783683777), ('neglectus', 0.5136353373527527)]"
exsecutio,27,25,0.48277283,0,"[('reiectio', 0.7129005193710327), ('deprehendio', 0.6795769929885864), ('etymologia', 0.6617469191551208), ('interuerto', 0.6525357365608215), ('latio', 0.6519595980644226), ('DE', 0.6512923836708069), ('separatio', 0.6436691880226135), ('Reliquus', 0.6430535316467285), ('mutuo', 0.635077178478241), ('intendio', 0.6341307163238525)]",27,1.0,1,"[('cognitor', 0.7014858722686768), ('conuinco', 0.6503223180770874), ('prouocatio', 0.6371462345123291), ('dilatio', 0.6201367974281311), ('cautio', 0.6188165545463562), ('patrocinium', 0.6158506274223328), ('solutio', 0.6148320436477661), ('disceptatio', 0.6112446188926697), ('flagito', 0.6096279621124268), ('accusator', 0.6096108555793762)]"
mullus,27,25,0.7827207,0,"[('sumen', 0.863318920135498), ('gallina', 0.8045968413352966), ('saxatilis', 0.8004041314125061), ('ostrea', 0.7854853868484497), ('adips', 0.784233033657074), ('lupinus', 0.7835566997528076), ('salis', 0.7829253077507019), ('mus', 0.7782500982284546), ('auricula', 0.7721290588378906), ('boletus', 0.7709859013557434)]",27,1.0,1,"[('tuber', 0.8806476593017578), ('passa', 0.8747481107711792), ('beta', 0.8708267211914062), ('puleius', 0.8656249642372131), ('cicer', 0.8599822521209717), ('feniculum', 0.8555439710617065), ('leporis', 0.852040708065033), ('cyperos', 0.8497453331947327), ('coliculus', 0.8469979166984558), ('sumen', 0.8468166589736938)]"
prorsum,27,25,0.38010085,0,"[('animalis', 0.6705322265625), ('superemineo', 0.6392620801925659), ('ignifer', 0.6331152319908142), ('nubs', 0.631233274936676), ('putresco', 0.6273848414421082), ('aliger', 0.6270818114280701), ('resplendeo', 0.6265739798545837), ('Aer', 0.6119731068611145), ('tritus', 0.610308825969696), ('Liger', 0.6049960255622864)]",27,1.0,1,"[('coagula', 0.6670501828193665), ('pica', 0.653161346912384), ('mirificus', 0.6521672606468201), ('stomachor', 0.6470756530761719), ('mulctra', 0.6444435119628906), ('ructo', 0.6408674120903015), ('insulsus', 0.6286245584487915), ('mollesco', 0.628376305103302), ('cachinnus', 0.627910315990448), ('cribrum', 0.6229022145271301)]"
duxo,27,25,0.43979388,0,"[('alipes', 0.689354658126831), ('Tyrrhena', 0.6800576448440552), ('necnon', 0.6752916574478149), ('hyperboreus', 0.673287570476532), ('Quintilianus', 0.6670364737510681), ('missa', 0.6657077670097351), ('ambeo', 0.6582778096199036), ('trabea', 0.6578394770622253), ('Alpinus', 0.6563119888305664), ('Bononia', 0.6546075344085693)]",27,1.0,1,"[('solor', 0.6719307899475098), ('alitus', 0.6631603240966797), ('rapto', 0.6624351143836975), ('concurso', 0.6611043214797974), ('Naides', 0.6507546901702881), ('mollesco', 0.6494829654693604), ('conprendo', 0.6481910943984985), ('Aetnaea', 0.6478586196899414), ('assuetus', 0.6466747522354126), ('saeue', 0.645742654800415)]"
pomerium,27,25,0.50574845,0,"[('oppidum', 0.5425121188163757), ('amphitheatrum', 0.5241265296936035), ('XI', 0.5142769813537598), ('castellum', 0.5064477920532227), ('Nola', 0.49817246198654175), ('paries', 0.49603238701820374), ('miliarius', 0.4927234947681427), ('Hierosolyma', 0.49052324891090393), ('XIU', 0.48856085538864136), ('XXII', 0.4881384074687958)]",27,1.0,1,"[('municipium', 0.726159930229187), ('colonia', 0.7069932222366333), ('Italus', 0.6800156235694885), ('promuntorium', 0.677212119102478), ('Messana', 0.6703997254371643), ('Cyrene', 0.6577316522598267), ('uiuarium', 0.6568583846092224), ('Tuscus', 0.652138888835907), ('Arcades', 0.650979220867157), ('Regium', 0.6468919515609741)]"
caprinus,27,25,0.6367813,0,"[('bubulus', 0.8565412759780884), ('simila', 0.8457903265953064), ('rutus', 0.8409884572029114), ('nucleus', 0.8350006341934204), ('ficus', 0.8318636417388916), ('contritus', 0.826095461845398), ('cucumis', 0.8260055780410767), ('eruum', 0.8229340314865112), ('sebum', 0.8225287199020386), ('cuminum', 0.8219557404518127)]",27,1.0,1,"[('ouillus', 0.8074472546577454), ('bubulus', 0.8044016361236572), ('altilis', 0.7976952195167542), ('suillus', 0.7816007733345032), ('linio', 0.7666550278663635), ('cochlea', 0.7651864886283875), ('formica', 0.765168309211731), ('bubula', 0.7644758224487305), ('sugo', 0.7437950968742371), ('perdix', 0.743541419506073)]"
promiscus,27,25,0.39170444,0,"[('puno', 0.5412207841873169), ('munificus', 0.5394737124443054), ('deminutio', 0.5353633761405945), ('obnoxium', 0.520966112613678), ('theatralis', 0.5164749622344971), ('seuerissimus', 0.5157619714736938), ('addictus', 0.5145657062530518), ('pontificalis', 0.5132355093955994), ('incorruptus', 0.5123657584190369), ('precantus', 0.5070160627365112)]",27,1.0,1,"[('Sequor', 0.7365591526031494), ('quanti', 0.7329190969467163), ('permixtum', 0.7238174676895142), ('affinis', 0.7201604843139648), ('ingratissimus', 0.7194033861160278), ('desertus', 0.7192512154579163), ('rhodium', 0.719203770160675), ('poesis', 0.7127286791801453), ('defugio', 0.7079921364784241), ('plurifarius', 0.7055384516716003)]"
inchoatus,27,25,0.22744137,0,"[('absolute', 0.5895388722419739), ('perceptio', 0.5728330612182617), ('seiunctus', 0.571979820728302), ('rhetorica', 0.5601953268051147), ('scriptio', 0.5566138029098511), ('medicinus', 0.5564409494400024), ('expolio', 0.5549467206001282), ('infantia', 0.5381665229797363), ('litteratura', 0.5375059843063354), ('incorporalis', 0.5370562076568604)]",27,1.0,1,"[('praeterio', 0.6006170511245728), ('ausonius', 0.5773130655288696), ('diutinus', 0.5736437439918518), ('li', 0.5607669949531555), ('uiiii', 0.558397114276886), ('inhabilis', 0.5567895174026489), ('eluuies', 0.5521488785743713), ('seuer', 0.5414724349975586), ('acinus', 0.5374757051467896), ('inceptum', 0.534781813621521)]"
infirmior,27,25,0.48671842,0,"[('humilior', 0.5695379972457886), ('fauorabilis', 0.5693461894989014), ('omnimodus', 0.5568905472755432), ('adhibendus', 0.5537370443344116), ('ualidior', 0.5522196292877197), ('extenuo', 0.5408116579055786), ('ualentior', 0.5396162271499634), ('corporalis', 0.5391759276390076), ('qualescum', 0.5337889790534973), ('plerumque', 0.5315808057785034)]",27,1.0,1,"[('aegresco', 0.7238814234733582), ('frigidior', 0.7163802981376648), ('subtilus', 0.6818762421607971), ('improuidus', 0.6680585145950317), ('perna', 0.6575319170951843), ('rectissimus', 0.6550880074501038), ('accuro', 0.6493186950683594), ('comparatus', 0.6453912258148193), ('ampliter', 0.6440652012825012), ('deducio', 0.6421743035316467)]"
decanto,27,25,0.41231978,0,"[('Epicureus', 0.606946587562561), ('tragicus', 0.5899394154548645), ('sco', 0.5893356800079346), ('uerissimus', 0.5852911472320557), ('mimicus', 0.5851588845252991), ('litteratus', 0.5793443322181702), ('Aristophanes', 0.5765451788902283), ('cauillor', 0.5738725066184998), ('arbitro', 0.564528226852417), ('poema', 0.5622935891151428)]",27,1.0,1,"[('modulor', 0.7270501255989075), ('lyricus', 0.6905036568641663), ('cano', 0.6887069940567017), ('praecino', 0.6771615147590637), ('concino', 0.6765714287757874), ('canto', 0.6678757667541504), ('citharaa', 0.6580950617790222), ('resono', 0.6559043526649475), ('cithara', 0.6543824076652527), ('canorus', 0.6540253758430481)]"
Syracusanus,27,25,0.4845248,0,"[('Athenienses', 0.6712019443511963), ('Lacedaemonius', 0.6671968698501587), ('atheniensis', 0.663348913192749), ('Syracusani', 0.652565598487854), ('Illyrii', 0.633626401424408), ('Syracusae', 0.6222787499427795), ('Corinthus', 0.6039322018623352), ('Achaei', 0.6034752726554871), ('Hanno', 0.5987936854362488), ('rebello', 0.5911169648170471)]",27,1.0,1,"[('Lutatius', 0.7969370484352112), ('Messana', 0.7870531678199768), ('Postumius', 0.7854638695716858), ('Sempronius', 0.7800769209861755), ('Atilius', 0.7725643515586853), ('Epiros', 0.7678382396697998), ('Asculum', 0.767693281173706), ('Torquatus', 0.7664422392845154), ('Catulus', 0.7627184391021729), ('Ambracia', 0.7620835900306702)]"
abominor,27,25,0.36933732,0,"[('luendus', 0.5654746294021606), ('pernego', 0.5437535643577576), ('obduro', 0.5376768112182617), ('ignominiosus', 0.5276145935058594), ('Aegisthus', 0.5275130271911621), ('Heia', 0.5171071290969849), ('iureiuro', 0.5162850022315979), ('etiamna', 0.515112578868866), ('demiror', 0.5100454688072205), ('expurgo', 0.5088686943054199)]",27,1.0,1,"[('pudenter', 0.6179025769233704), ('Faustus', 0.6122985482215881), ('derisor', 0.6119213104248047), ('execrabilis', 0.6065863370895386), ('sceleratus', 0.6050294041633606), ('innocentus', 0.6006045341491699), ('negatio', 0.5924670696258545), ('exsecrabilis', 0.5906733274459839), ('infidelis', 0.5895043015480042), ('calumniator', 0.5887253284454346)]"
onerosus,27,25,0.3071469,0,"[('adhaeresco', 0.554434597492218), ('contestor', 0.5471541285514832), ('conferendus', 0.5398172736167908), ('Defensor', 0.5394103527069092), ('iniustitia', 0.5286445021629333), ('exacerbo', 0.5278421640396118), ('confringo', 0.5273885130882263), ('eluuies', 0.5263931155204773), ('omnimodus', 0.5229564309120178), ('sinceritas', 0.5228695273399353)]",27,1.0,1,"[('credibilis', 0.6338222026824951), ('fragilitas', 0.598546028137207), ('fictio', 0.5878021121025085), ('recentus', 0.5830590128898621), ('inspectio', 0.5819482207298279), ('pudicitius', 0.5780760645866394), ('inaniter', 0.5713291764259338), ('cottidianus', 0.5672451853752136), ('imbecillitas', 0.567234456539154), ('labs', 0.5662538409233093)]"
impunitus,27,25,0.37734687,0,"[('inultus', 0.7044097185134888), ('scelero', 0.5976517796516418), ('desertor', 0.5719879865646362), ('indemnatus', 0.5716036558151245), ('crudelissimus', 0.5663217902183533), ('crudelis', 0.5610916018486023), ('ulciscor', 0.5468791723251343), ('exilium', 0.5424447655677795), ('perseuero', 0.5393882393836975), ('iniustus', 0.5357969403266907)]",27,1.0,1,"[('praeposterus', 0.7188156247138977), ('Uera', 0.7133792638778687), ('atrocior', 0.7006196975708008), ('scaeuus', 0.7003107666969299), ('inexpiabilis', 0.6888602375984192), ('acerbitas', 0.6873810887336731), ('atrocitas', 0.6857912540435791), ('ineuitabilis', 0.6843318343162537), ('improbitas', 0.683676540851593), ('inlicitus', 0.6818175911903381)]"
ualua,27,25,0.69747764,0,"[('atrium', 0.6998128294944763), ('lampada', 0.6733351349830627), ('funalis', 0.6659829020500183), ('postis', 0.6505076289176941), ('consessus', 0.6476278305053711), ('inambulo', 0.6393937468528748), ('aulaeum', 0.6357670426368713), ('taberna', 0.633388340473175), ('pulpitum', 0.632797122001648), ('strato', 0.6302919387817383)]",27,1.0,1,"[('uectis', 0.7988934516906738), ('postis', 0.7751910090446472), ('camera', 0.7465844750404358), ('tectus', 0.7430305480957031), ('laquear', 0.7423775792121887), ('atrium', 0.7407636046409607), ('porticus', 0.7320585250854492), ('propugnaculum', 0.7287245988845825), ('columna', 0.7268180847167969), ('turris', 0.7225376963615417)]"
