Token,Cosine Similarity
metuo,0.99428666
exerceo,0.9921485
duriter,0.92880833
suspicio,0.9855125
futtilis,0.94916093
despicio,0.9936938
curo,0.9938737
humanus,0.98736537
absum,0.9892622
superstitiosus,0.96887165
impudens,0.9712429
ariolus,0.89071566
iners,0.99426186
insanio,0.98881876
egestas,0.98430854
semita,0.9794815
monstro,0.98371947
diuitia,0.99330044
polliceor,0.9912039
antiquo,0.9707906
ingenuus,0.9769748
aiax,0.9866442
obsidio,0.98655045
proauus,0.9681288
candidus,0.9930035
claro,0.9460709
pietas,0.9896422
pudor,0.99252874
strata,0.9408047
uestis,0.9948926
sordidus,0.9925842
abnueo,0.9832872
relinquo,0.99440825
saepio,0.9922073
mendicus,0.98115075
stola,0.95325726
pala,0.9903512
muttio,0.916865
plebeius,0.97599053
piaculum,0.9854509
caedes,0.99182343
uestitus,0.98110384
squalidus,0.98173
lubenter,0.877077
enodo,0.96918535
ciuitas,0.9776042
incendo,0.9956343
itiner,0.916667
conatus,0.98096144
profiteor,0.9901313
